held_out_source,method,sample_id,campaign_id,target_size,transition_visibility,target_label_visibility,text_length_group,ndcg5,hit5,precision5,recall5
attack_flow,HM,attack_flow::Sony Malware::0009,Sony Malware,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Sony Malware::0010,Sony Malware,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Sony Malware::0011,Sony Malware,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Sony Malware::0012,Sony Malware,1,all_unseen,all_unseen,lt40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Target Breach::0001,Target Breach,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Target Breach::0002,Target Breach,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Target Breach::0003,Target Breach,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Target Breach::0004,Target Breach,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Target Breach::0008,Target Breach,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Target Breach::0009,Target Breach,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Target Breach::0010,Target Breach,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Target Breach::0011,Target Breach,1,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Tesla Kubernetes Breach::0001,Tesla Kubernetes Breach,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Tesla Kubernetes Breach::0002,Tesla Kubernetes Breach,2,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Tesla Kubernetes Breach::0003,Tesla Kubernetes Breach,1,all_unseen,all_unseen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Uber Breach::0001,Uber Breach,3,all_unseen,mixed,ge40,0.040421469300109515,0.2,0.04,0.06666666666666667
attack_flow,HM,attack_flow::Uber Breach::0002,Uber Breach,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Uber Breach::0003,Uber Breach,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Uber Breach::0004,Uber Breach,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Uber Breach::0005,Uber Breach,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::Uber Breach::0006,Uber Breach,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::WhisperGate::0001,WhisperGate,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::WhisperGate::0002,WhisperGate,3,mixed,mixed,ge40,0.3307212739772435,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::WhisperGate::0003,WhisperGate,3,all_unseen,all_seen,ge40,0.43463936301137823,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::WhisperGate::0004,WhisperGate,2,mixed,all_seen,ge40,0.6131471927654584,1.0,0.2,0.5
attack_flow,HM,attack_flow::WhisperGate::0005,WhisperGate,2,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::WhisperGate::0006,WhisperGate,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::WhisperGate::0007,WhisperGate,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::WhisperGate::0008,WhisperGate,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::WhisperGate::0009,WhisperGate,3,all_unseen,all_seen,ge40,0.2281329597092121,1.0,0.2,0.3333333333333333
attack_flow,HM,attack_flow::WhisperGate::0010,WhisperGate,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::WhisperGate::0011,WhisperGate,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::WhisperGate::0013,WhisperGate,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::WhisperGate::0014,WhisperGate,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::WhisperGate::0015,WhisperGate,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
attack_flow,HM,attack_flow::WhisperGate::0016,WhisperGate,2,all_unseen,all_seen,ge40,0.15619380438426433,0.6,0.12000000000000002,0.3
attack_flow,HM,attack_flow::WhisperGate::0017,WhisperGate,1,all_seen,all_seen,ge40,0.15474112289381664,0.4,0.08,0.4
ctid,HM,ctid::apt29::unknown::0001,apt29::unknown,3,all_unseen,all_seen,lt40,0.20210734650054757,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0002,apt29::unknown,3,mixed,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0003,apt29::unknown,3,mixed,all_seen,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0004,apt29::unknown,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0005,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0006,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0007,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0008,apt29::unknown,3,all_unseen,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0009,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0010,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0011,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0012,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0013,apt29::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0014,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0015,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0016,apt29::unknown,3,all_unseen,all_seen,ge40,0.20210734650054757,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0017,apt29::unknown,3,all_unseen,all_seen,ge40,0.20210734650054757,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0018,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0019,apt29::unknown,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0020,apt29::unknown,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0021,apt29::unknown,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0022,apt29::unknown,3,mixed,mixed,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0023,apt29::unknown,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0024,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0025,apt29::unknown,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0026,apt29::unknown,2,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0028,apt29::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0029,apt29::unknown,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0030,apt29::unknown,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0031,apt29::unknown,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0032,apt29::unknown,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0033,apt29::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0034,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0035,apt29::unknown,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0036,apt29::unknown,3,mixed,all_seen,ge40,0.1938811249152696,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0037,apt29::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0038,apt29::unknown,3,mixed,mixed,ge40,0.1938811249152696,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0039,apt29::unknown,3,mixed,mixed,lt40,0.2960819109658652,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0040,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0041,apt29::unknown,3,mixed,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0042,apt29::unknown,3,mixed,all_seen,ge40,0.29385574520455127,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0043,apt29::unknown,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0044,apt29::unknown,3,mixed,mixed,lt40,0.7162065986250321,1.0,0.4,0.6666666666666666
ctid,HM,ctid::apt29::unknown::0045,apt29::unknown,3,mixed,mixed,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0046,apt29::unknown,3,mixed,mixed,ge40,0.2469278726022756,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0047,apt29::unknown,3,all_unseen,all_seen,ge40,0.217513445614407,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0048,apt29::unknown,3,all_unseen,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0049,apt29::unknown,3,mixed,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0050,apt29::unknown,3,mixed,all_seen,lt40,0.18154179253735267,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0051,apt29::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0052,apt29::unknown,3,mixed,all_seen,lt40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0053,apt29::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0054,apt29::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0055,apt29::unknown,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0056,apt29::unknown,3,mixed,all_seen,lt40,0.03630835850747054,0.2,0.04,0.06666666666666667
ctid,HM,ctid::apt29::unknown::0057,apt29::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0058,apt29::unknown,3,all_unseen,mixed,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0059,apt29::unknown,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0060,apt29::unknown,3,mixed,mixed,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::apt29::unknown::0061,apt29::unknown,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0062,apt29::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0063,apt29::unknown,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::apt29::unknown::0064,apt29::unknown,1,all_seen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0001,carbanak::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0002,carbanak::unknown,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0003,carbanak::unknown,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0004,carbanak::unknown,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::carbanak::unknown::0005,carbanak::unknown,3,mixed,all_seen,ge40,0.1089250755224116,0.6,0.12000000000000002,0.2
ctid,HM,ctid::carbanak::unknown::0006,carbanak::unknown,3,mixed,all_seen,ge40,0.2298019552053044,1.0,0.2,0.3333333333333333
ctid,HM,ctid::carbanak::unknown::0008,carbanak::unknown,3,mixed,all_seen,lt40,0.2151201531048798,1.0,0.2,0.3333333333333333
ctid,HM,ctid::carbanak::unknown::0009,carbanak::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0010,carbanak::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0011,carbanak::unknown,3,mixed,mixed,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::carbanak::unknown::0012,carbanak::unknown,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0013,carbanak::unknown,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0014,carbanak::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0015,carbanak::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0016,carbanak::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0017,carbanak::unknown,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0018,carbanak::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0019,carbanak::unknown,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::carbanak::unknown::0020,carbanak::unknown,1,all_seen,all_seen,ge40,0.38685280723454163,1.0,0.2,1.0
ctid,HM,ctid::fin6::unknown::0001,fin6::unknown,3,mixed,mixed,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::fin6::unknown::0002,fin6::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin6::unknown::0003,fin6::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin6::unknown::0004,fin6::unknown,3,mixed,all_seen,ge40,0.2151201531048798,1.0,0.2,0.3333333333333333
ctid,HM,ctid::fin6::unknown::0005,fin6::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin6::unknown::0006,fin6::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin6::unknown::0007,fin6::unknown,3,mixed,all_seen,ge40,0.28379340137496784,1.0,0.2,0.3333333333333333
ctid,HM,ctid::fin6::unknown::0008,fin6::unknown,3,mixed,all_seen,ge40,0.3323902694733357,1.0,0.24000000000000005,0.4
ctid,HM,ctid::fin6::unknown::0009,fin6::unknown,3,mixed,all_seen,ge40,0.3653606369886217,1.0,0.2,0.3333333333333333
ctid,HM,ctid::fin6::unknown::0010,fin6::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin6::unknown::0012,fin6::unknown,3,all_unseen,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
ctid,HM,ctid::fin6::unknown::0013,fin6::unknown,3,mixed,all_seen,ge40,0.19799423570790858,1.0,0.2,0.3333333333333333
ctid,HM,ctid::fin6::unknown::0014,fin6::unknown,2,all_unseen,all_seen,ge40,0.3065735963827292,1.0,0.2,0.5
ctid,HM,ctid::fin6::unknown::0015,fin6::unknown,3,mixed,all_seen,ge40,0.28379340137496784,1.0,0.2,0.3333333333333333
ctid,HM,ctid::fin6::unknown::0016,fin6::unknown,2,all_seen,all_seen,ge40,0.3065735963827292,1.0,0.2,0.5
ctid,HM,ctid::fin6::unknown::0017,fin6::unknown,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin7::unknown::0001,fin7::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin7::unknown::0002,fin7::unknown,3,mixed,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin7::unknown::0003,fin7::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin7::unknown::0004,fin7::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin7::unknown::0006,fin7::unknown,3,all_unseen,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
ctid,HM,ctid::fin7::unknown::0007,fin7::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin7::unknown::0008,fin7::unknown,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::fin7::unknown::0009,fin7::unknown,1,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::menu_pass::unknown::0001,menu_pass::unknown,3,mixed,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::menu_pass::unknown::0002,menu_pass::unknown,3,mixed,all_seen,lt40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::menu_pass::unknown::0003,menu_pass::unknown,3,mixed,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::menu_pass::unknown::0004,menu_pass::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::menu_pass::unknown::0005,menu_pass::unknown,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::menu_pass::unknown::0006,menu_pass::unknown,3,mixed,all_seen,ge40,0.28379340137496784,1.0,0.2,0.3333333333333333
ctid,HM,ctid::menu_pass::unknown::0007,menu_pass::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::menu_pass::unknown::0008,menu_pass::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::menu_pass::unknown::0009,menu_pass::unknown,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::menu_pass::unknown::0010,menu_pass::unknown,2,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0001,oilrig::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0002,oilrig::unknown,3,mixed,all_seen,ge40,0.4132332080735548,1.0,0.32,0.5333333333333333
ctid,HM,ctid::oilrig::unknown::0003,oilrig::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0004,oilrig::unknown,3,mixed,all_seen,ge40,0.5135953565802722,1.0,0.4,0.6666666666666666
ctid,HM,ctid::oilrig::unknown::0005,oilrig::unknown,3,mixed,all_seen,ge40,0.5307212739772434,1.0,0.4,0.6666666666666666
ctid,HM,ctid::oilrig::unknown::0006,oilrig::unknown,3,mixed,all_seen,ge40,0.2960819109658652,1.0,0.2,0.3333333333333333
ctid,HM,ctid::oilrig::unknown::0007,oilrig::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0008,oilrig::unknown,3,mixed,mixed,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0009,oilrig::unknown,3,all_unseen,mixed,ge40,0.1897680141226306,1.0,0.2,0.3333333333333333
ctid,HM,ctid::oilrig::unknown::0010,oilrig::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0011,oilrig::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0012,oilrig::unknown,3,all_unseen,all_seen,ge40,0.18154179253735267,1.0,0.2,0.3333333333333333
ctid,HM,ctid::oilrig::unknown::0013,oilrig::unknown,3,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0014,oilrig::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0015,oilrig::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0016,oilrig::unknown,3,mixed,all_seen,ge40,0.20210734650054757,1.0,0.2,0.3333333333333333
ctid,HM,ctid::oilrig::unknown::0017,oilrig::unknown,3,mixed,all_seen,lt40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0018,oilrig::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0019,oilrig::unknown,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0020,oilrig::unknown,3,all_seen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0021,oilrig::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0022,oilrig::unknown,3,all_unseen,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0023,oilrig::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0024,oilrig::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0025,oilrig::unknown,3,all_unseen,all_seen,ge40,0.11715129710768957,0.6,0.12000000000000002,0.2
ctid,HM,ctid::oilrig::unknown::0026,oilrig::unknown,3,mixed,all_seen,lt40,0.20210734650054757,1.0,0.2,0.3333333333333333
ctid,HM,ctid::oilrig::unknown::0027,oilrig::unknown,3,mixed,all_seen,lt40,0.1897680141226306,1.0,0.2,0.3333333333333333
ctid,HM,ctid::oilrig::unknown::0028,oilrig::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0029,oilrig::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0030,oilrig::unknown,3,mixed,mixed,ge40,0.3798727970412603,1.0,0.36,0.6
ctid,HM,ctid::oilrig::unknown::0031,oilrig::unknown,3,all_unseen,all_seen,lt40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::oilrig::unknown::0032,oilrig::unknown,3,mixed,all_seen,lt40,0.23463936301137825,1.0,0.2,0.3333333333333333
ctid,HM,ctid::oilrig::unknown::0033,oilrig::unknown,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::oilrig::unknown::0035,oilrig::unknown,2,mixed,all_seen,ge40,0.23719771276929622,1.0,0.2,0.5
ctid,HM,ctid::oilrig::unknown::0036,oilrig::unknown,1,all_seen,all_seen,ge40,0.6309297535714575,1.0,0.2,1.0
ctid,HM,ctid::sandworm::unknown::0001,sandworm::unknown,3,all_seen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::sandworm::unknown::0002,sandworm::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::sandworm::unknown::0003,sandworm::unknown,3,mixed,all_seen,ge40,0.14934654482252113,0.8,0.16,0.26666666666666666
ctid,HM,ctid::sandworm::unknown::0004,sandworm::unknown,3,mixed,all_seen,ge40,0.03630835850747054,0.2,0.04,0.06666666666666667
ctid,HM,ctid::sandworm::unknown::0005,sandworm::unknown,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::sandworm::unknown::0006,sandworm::unknown,3,mixed,all_seen,ge40,0.03630835850747054,0.2,0.04,0.06666666666666667
ctid,HM,ctid::sandworm::unknown::0007,sandworm::unknown,3,mixed,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::sandworm::unknown::0008,sandworm::unknown,3,all_unseen,all_seen,ge40,0.23463936301137825,1.0,0.2,0.3333333333333333
ctid,HM,ctid::sandworm::unknown::0009,sandworm::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::sandworm::unknown::0011,sandworm::unknown,3,mixed,all_seen,ge40,0.4692787260227565,1.0,0.2,0.3333333333333333
ctid,HM,ctid::sandworm::unknown::0012,sandworm::unknown,3,all_unseen,all_seen,ge40,0.2086137498027137,1.0,0.2,0.3333333333333333
ctid,HM,ctid::sandworm::unknown::0013,sandworm::unknown,3,mixed,all_seen,ge40,0.23463936301137825,1.0,0.2,0.3333333333333333
ctid,HM,ctid::sandworm::unknown::0014,sandworm::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::sandworm::unknown::0015,sandworm::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::sandworm::unknown::0016,sandworm::unknown,3,mixed,mixed,ge40,0.1897680141226306,1.0,0.2,0.3333333333333333
ctid,HM,ctid::sandworm::unknown::0017,sandworm::unknown,3,mixed,mixed,ge40,0.03630835850747054,0.2,0.04,0.06666666666666667
ctid,HM,ctid::sandworm::unknown::0018,sandworm::unknown,3,mixed,mixed,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::sandworm::unknown::0019,sandworm::unknown,2,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::sandworm::unknown::0020,sandworm::unknown,3,mixed,all_seen,ge40,0.2281329597092121,1.0,0.2,0.3333333333333333
ctid,HM,ctid::sandworm::unknown::0021,sandworm::unknown,3,all_unseen,all_seen,ge40,0.0,0.0,0.0,0.0
ctid,HM,ctid::sandworm::unknown::0022,sandworm::unknown,2,all_unseen,all_seen,lt40,0.0,0.0,0.0,0.0
