development_slot,sample_id,source_audit_only,campaign_id_audit_only,arm,candidate_set_audit_only,b0_top5_audit_only,target_parent_ids_excluded_audit_only,transmitted_body_sha256,leakage_assertions_passed,generation_status,json_object,exact_schema_keys,valid_summary,valid_top5_in_candidates,evidence_summary,reranked_next_ttps,changed_from_b0,raw_output,reasoning_content_len,finish_reason,model_returned,completion_id,request_id,attempts,last_http_status,last_latency_ms,error_type,error_message,input_tokens_all_attempts,cache_hit_tokens_all_attempts,cache_miss_tokens_all_attempts,output_tokens_all_attempts,estimated_cost_usd_all_attempts,generated_at
ctid:long:3,ctid::turla_carbon::unknown::0024,ctid,turla_carbon::unknown,EDLR_SHUFFLE,"[""T1003"",""T1018"",""T1021"",""T1059"",""T1070"",""T1078"",""T1105"",""T1562""]","[""T1105"",""T1021"",""T1078"",""T1003"",""T1059""]","[""T1189""]",624311fd6bfb404d1dc65ce0f404ea214eba901d2763e82b7e714be86deaee15,True,ok,True,True,True,True,基于历史事件中多次出现命令执行、凭据利用、横向移动和工具下载，结合候选技术表的B0排名和序列统计，预测未来攻击动作。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""基于历史事件中多次出现命令执行、凭据利用、横向移动和工具下载，结合候选技术表的B0排名和序列统计，预测未来攻击动作。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,43c3e307-0f81-472f-b644-f5600dc119ed,,1,200,1687,,,2452,0,2452,70,0.00036288000000000005,2026-08-10T03:10:18.140815+00:00
ctid:medium:1,ctid::menu_pass::unknown::0011,ctid,menu_pass::unknown,EA_TOP5,"[""T1021"",""T1078"",""T1105"",""T1560"",""T1074""]","[""T1021"",""T1078"",""T1105"",""T1560"",""T1074""]","[""T1553""]",4a414ccbfb6f3f7649a289c038069a334818d75489e67b058e034328380033c5,True,ok,True,True,True,True,攻击者先传输工具，进行网络发现和凭据窃取，随后远程执行、收集数据并外传，未来可能利用合法账户和远程服务横向移动。,"[""T1078"",""T1021"",""T1105"",""T1560"",""T1074""]",1,"{""evidence_summary"":""攻击者先传输工具，进行网络发现和凭据窃取，随后远程执行、收集数据并外传，未来可能利用合法账户和远程服务横向移动。"",""reranked_next_ttps"":[""T1078"",""T1021"",""T1105"",""T1560"",""T1074""]}",0,stop,deepseek-v4-flash,d0e937ce-6db0-4b3c-b81d-a0443c2cae5f,,1,200,1627,,,658,0,658,71,0.000112,2026-08-10T03:10:18.082282+00:00
ctid:medium:1,ctid::menu_pass::unknown::0011,ctid,menu_pass::unknown,UNION_LLM,"[""T1021"",""T1059"",""T1074"",""T1078"",""T1105"",""T1518"",""T1560"",""T1562""]","[""T1021"",""T1078"",""T1105"",""T1560"",""T1074""]","[""T1553""]",5dbede26b1fad4a61236f15760659b6d349fb6bc2977d9f340322f4d5201b605,True,ok,True,True,True,True,历史事件显示攻击者已进行工具传输、网络发现、凭据转储、远程执行和数据收集，未来可能转向横向移动、命令执行和账户利用。,"[""T1021"",""T1078"",""T1059"",""T1105"",""T1560""]",1,"{""evidence_summary"":""历史事件显示攻击者已进行工具传输、网络发现、凭据转储、远程执行和数据收集，未来可能转向横向移动、命令执行和账户利用。"",""reranked_next_ttps"":[""T1021"",""T1078"",""T1059"",""T1105"",""T1560""]}",0,stop,deepseek-v4-flash,49751a8a-b9d7-4530-a5fe-d74ead47718a,,2,200,1691,,,1906,896,1010,152,0.00018646880000000002,2026-08-10T03:10:21.910557+00:00
ctid:medium:1,ctid::menu_pass::unknown::0011,ctid,menu_pass::unknown,EDLR,"[""T1021"",""T1059"",""T1074"",""T1078"",""T1105"",""T1518"",""T1560"",""T1562""]","[""T1021"",""T1078"",""T1105"",""T1560"",""T1074""]","[""T1553""]",6f2e2af5171872f9d7c9d8f9e56d0def060e03c25acdb5c34cf59694777e9ce8,True,ok,True,True,True,True,历史事件显示攻击者已进行发现、凭据转储、远程执行和数据收集，下一步可能转向横向移动、持久化或防御规避。,"[""T1021"",""T1078"",""T1059"",""T1562"",""T1518""]",1,"{""evidence_summary"":""历史事件显示攻击者已进行发现、凭据转储、远程执行和数据收集，下一步可能转向横向移动、持久化或防御规避。"",""reranked_next_ttps"":[""T1021"",""T1078"",""T1059"",""T1562"",""T1518""]}",0,stop,deepseek-v4-flash,f1edab08-0c17-4b41-ad5c-717cf22dac5b,,1,200,1680,,,1818,0,1818,66,0.000273,2026-08-10T03:10:18.139146+00:00
ctid:medium:1,ctid::menu_pass::unknown::0011,ctid,menu_pass::unknown,EDLR_SHUFFLE,"[""T1021"",""T1059"",""T1074"",""T1078"",""T1105"",""T1518"",""T1560"",""T1562""]","[""T1021"",""T1078"",""T1105"",""T1560"",""T1074""]","[""T1553""]",275f2cbcbaf9662fb0dbdb8da9a4196b8bd9555e6c103e808ac818fa9b5588e3,True,ok,True,True,True,True,历史事件显示攻击者已进行发现、凭据获取、横向移动和数据收集，下一步可能利用远程服务、有效账户或脚本执行进行横向移动，并可能继续数据收集或防御规避。,"[""T1021"",""T1078"",""T1059"",""T1074"",""T1562""]",1,"{
  ""evidence_summary"": ""历史事件显示攻击者已进行发现、凭据获取、横向移动和数据收集，下一步可能利用远程服务、有效账户或脚本执行进行横向移动，并可能继续数据收集或防御规避。"",
  ""reranked_next_ttps"": [""T1021"", ""T1078"", ""T1059"", ""T1074"", ""T1562""]
}",0,stop,deepseek-v4-flash,47db3f56-3b64-474c-8714-7f47f023b9e5,,3,200,1250,,,5454,3584,1870,289,0.0003527552,2026-08-10T03:10:25.354825+00:00
ctid:medium:2,ctid::turla_snake::unknown::0012,ctid,turla_snake::unknown,EA_TOP5,"[""T1021"",""T1003"",""T1078"",""T1053"",""T1543""]","[""T1021"",""T1003"",""T1078"",""T1053"",""T1543""]","[""T1069"",""T1087"",""T1018""]",4e3b08ed256651a692b939aff5f1414915cab89bc68871670a28176f51bf2b7f,True,ok,True,True,True,True,攻击链从初始访问到执行、发现、C2下载工具，横向移动前需凭据获取，可能利用有效账户或远程服务，计划任务或系统进程修改用于持久化。,"[""T1078"",""T1003"",""T1021"",""T1053"",""T1543""]",1,"{""evidence_summary"":""攻击链从初始访问到执行、发现、C2下载工具，横向移动前需凭据获取，可能利用有效账户或远程服务，计划任务或系统进程修改用于持久化。"",""reranked_next_ttps"":[""T1078"",""T1003"",""T1021"",""T1053"",""T1543""]}",0,stop,deepseek-v4-flash,6b4cca61-369d-4b4b-b5c7-e8e3007fd15a,,4,200,1415,,,3288,2304,984,265,0.00021841120000000005,2026-08-10T03:10:29.856778+00:00
ctid:medium:2,ctid::turla_snake::unknown::0012,ctid,turla_snake::unknown,UNION_LLM,"[""T1003"",""T1021"",""T1053"",""T1059"",""T1078"",""T1105"",""T1218"",""T1543"",""T1562""]","[""T1021"",""T1003"",""T1078"",""T1053"",""T1543""]","[""T1069"",""T1087"",""T1018""]",474d2ca729e0d2dd8d345f5c0eab5e5e94fd353110fdea78fe679a8a3c9a2d05,True,ok,True,True,True,True,基于历史事件，攻击者使用多种工具进行发现、执行和横向移动，未来可能利用脚本、有效账户、远程服务、凭据转储和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""基于历史事件，攻击者使用多种工具进行发现、执行和横向移动，未来可能利用脚本、有效账户、远程服务、凭据转储和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,59ec6309-e530-40b9-b95a-95f54c16acc8,,1,200,1870,,,1173,0,1173,71,0.00018410000000000003,2026-08-10T03:10:18.366518+00:00
ctid:medium:2,ctid::turla_snake::unknown::0012,ctid,turla_snake::unknown,EDLR,"[""T1003"",""T1021"",""T1053"",""T1059"",""T1078"",""T1105"",""T1218"",""T1543"",""T1562""]","[""T1021"",""T1003"",""T1078"",""T1053"",""T1543""]","[""T1069"",""T1087"",""T1018""]",ebea95d8ca8e2540c8704c1f852feb8648b5e15da230739291773a0408dd6866,True,ok,True,True,True,True,历史事件显示攻击者使用多种工具执行命令、下载文件、横向移动和凭据窃取，未来可能继续利用这些技术。,"[""T1059"",""T1105"",""T1021"",""T1003"",""T1078""]",1,"{""evidence_summary"":""历史事件显示攻击者使用多种工具执行命令、下载文件、横向移动和凭据窃取，未来可能继续利用这些技术。"",""reranked_next_ttps"":[""T1059"",""T1105"",""T1021"",""T1003"",""T1078""]}",0,stop,deepseek-v4-flash,31131d7c-4239-478f-9b26-ecb07572306b,,1,200,1903,,,2151,0,2151,64,0.0003190600000000001,2026-08-10T03:10:18.509435+00:00
ctid:medium:2,ctid::turla_snake::unknown::0012,ctid,turla_snake::unknown,EDLR_SHUFFLE,"[""T1003"",""T1021"",""T1053"",""T1059"",""T1078"",""T1105"",""T1218"",""T1543"",""T1562""]","[""T1021"",""T1003"",""T1078"",""T1053"",""T1543""]","[""T1069"",""T1087"",""T1018""]",7a0bead760655b22766459c566e5c007b8ec302352fb1bda00ba55099a171aad,True,ok,True,True,True,True,基于历史事件中多次使用命令执行、远程服务、凭据转储和工具传输，结合序列统计与B0先验，预测后续攻击动作。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""基于历史事件中多次使用命令执行、远程服务、凭据转储和工具传输，结合序列统计与B0先验，预测后续攻击动作。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,dddf92bf-3f87-42bb-b377-440e9a9e830c,,1,200,1625,,,2151,0,2151,69,0.00032046000000000006,2026-08-10T03:10:19.215975+00:00
ctid:medium:3,ctid::fin6::unknown::0011,ctid,fin6::unknown,EA_TOP5,"[""T1021"",""T1078"",""T1059"",""T1005"",""T1105""]","[""T1021"",""T1078"",""T1059"",""T1005"",""T1105""]","[""T1547"",""T1053"",""T1048""]",5136dd7e7d7a3c3c5dff9a0442b7d0fb1a6203bcd5150de2f530ed11d0cfd68e,True,ok,True,True,True,True,攻击者先进行广泛的AD枚举，随后利用PowerShell和Mimikatz获取凭据，压缩数据准备外渗，并通过远程执行工具横向移动。,"[""T1059"",""T1078"",""T1021"",""T1005"",""T1105""]",1,"{""evidence_summary"":""攻击者先进行广泛的AD枚举，随后利用PowerShell和Mimikatz获取凭据，压缩数据准备外渗，并通过远程执行工具横向移动。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1005"",""T1105""]}",0,stop,deepseek-v4-flash,e7cd9274-111e-4dda-bbd2-5a61768ca881,,1,200,1824,,,781,0,781,69,0.00012866,2026-08-10T03:10:19.494972+00:00
ctid:medium:3,ctid::fin6::unknown::0011,ctid,fin6::unknown,UNION_LLM,"[""T1005"",""T1021"",""T1059"",""T1078"",""T1105"",""T1518"",""T1562""]","[""T1021"",""T1078"",""T1059"",""T1005"",""T1105""]","[""T1547"",""T1053"",""T1048""]",e7503d150d7fc821d2b7997656db2296721f16b02b1962233a42bdde151ee195,True,ok,True,True,True,True,历史事件显示攻击者先进行广泛的AD发现，随后利用远程执行和凭据窃取，未来可能转向横向移动和命令执行。,"[""T1021"",""T1059"",""T1078"",""T1105"",""T1005""]",1,"{""evidence_summary"":""历史事件显示攻击者先进行广泛的AD发现，随后利用远程执行和凭据窃取，未来可能转向横向移动和命令执行。"",""reranked_next_ttps"":[""T1021"",""T1059"",""T1078"",""T1105"",""T1005""]}",0,stop,deepseek-v4-flash,9769b41d-d5fb-44a9-ae5c-14fcb63f1756,,1,200,2375,,,1066,0,1066,65,0.00016744,2026-08-10T03:17:07.268363+00:00
ctid:medium:3,ctid::fin6::unknown::0011,ctid,fin6::unknown,EDLR,"[""T1005"",""T1021"",""T1059"",""T1078"",""T1105"",""T1518"",""T1562""]","[""T1021"",""T1078"",""T1059"",""T1005"",""T1105""]","[""T1547"",""T1053"",""T1048""]",3801672c7233e4894d0a9a54f206b1c750c330b870136a1759331eeb9cda7f7f,True,ok,True,True,True,True,历史事件显示攻击者先进行广泛的AD发现，随后利用PowerShell、WMI和PsExec执行远程操作，并涉及凭据转储和压缩数据，未来可能转向防御规避和软件发现。,"[""T1562"",""T1518"",""T1021"",""T1059"",""T1105""]",1,"{""evidence_summary"": ""历史事件显示攻击者先进行广泛的AD发现，随后利用PowerShell、WMI和PsExec执行远程操作，并涉及凭据转储和压缩数据，未来可能转向防御规避和软件发现。"", ""reranked_next_ttps"": [""T1562"", ""T1518"", ""T1021"", ""T1059"", ""T1105""]}",0,stop,deepseek-v4-flash,ea469374-0e72-4db6-81b7-c4c9b32f46b7,,1,200,2140,,,1820,1664,156,85,5.02992e-05,2026-08-10T03:17:07.034888+00:00
ctid:medium:3,ctid::fin6::unknown::0011,ctid,fin6::unknown,EDLR_SHUFFLE,"[""T1005"",""T1021"",""T1059"",""T1078"",""T1105"",""T1518"",""T1562""]","[""T1021"",""T1078"",""T1059"",""T1005"",""T1105""]","[""T1547"",""T1053"",""T1048""]",3ad5171077b261754b50ec79b6815bef5a852f73f99f83339456f29d154c2307,True,ok,True,True,True,True,历史事件显示攻击者先进行广泛发现，随后利用PowerShell、WMI和PsExec执行，并涉及凭据转储和文件压缩，未来可能转向远程服务、有效账户和工具传输。,"[""T1078"",""T1105"",""T1059"",""T1021"",""T1562""]",1,"{""evidence_summary"":""历史事件显示攻击者先进行广泛发现，随后利用PowerShell、WMI和PsExec执行，并涉及凭据转储和文件压缩，未来可能转向远程服务、有效账户和工具传输。"",""reranked_next_ttps"":[""T1078"",""T1105"",""T1059"",""T1021"",""T1562""]}",0,stop,deepseek-v4-flash,621a9423-053a-4783-bc46-374f40451c7a,,1,200,1906,,,1784,0,1784,79,0.00027188,2026-08-10T03:10:19.992727+00:00
ctid:medium:4,ctid::wizard_spider::unknown::0018,ctid,wizard_spider::unknown,EA_TOP5,"[""T1003"",""T1059"",""T1021"",""T1114"",""T1105""]","[""T1003"",""T1059"",""T1021"",""T1114"",""T1105""]","[""T1069"",""T1558"",""T1021""]",5c1e3c8f2f48bda78c3a7e47ab16d47286565a334843acc2e432ca649547fc8e,True,ok,True,True,True,True,攻击者通过RDP和SMB传输工具，建立C2后收集系统信息，下载Outlook DLL并窃取邮件，随后横向移动。,"[""T1059"",""T1021"",""T1003"",""T1114"",""T1105""]",1,"{""evidence_summary"":""攻击者通过RDP和SMB传输工具，建立C2后收集系统信息，下载Outlook DLL并窃取邮件，随后横向移动。"",""reranked_next_ttps"":[""T1059"",""T1021"",""T1003"",""T1114"",""T1105""]}",0,stop,deepseek-v4-flash,a793649f-1b1c-4ee3-abbf-95ffd6751144,,1,200,1653,,,1217,0,1217,67,0.00018914000000000002,2026-08-10T03:10:19.740903+00:00
ctid:medium:4,ctid::wizard_spider::unknown::0018,ctid,wizard_spider::unknown,UNION_LLM,"[""T1003"",""T1018"",""T1021"",""T1041"",""T1059"",""T1070"",""T1105"",""T1114"",""T1560"",""T1562""]","[""T1003"",""T1059"",""T1021"",""T1114"",""T1105""]","[""T1069"",""T1558"",""T1021""]",1b038e3bb285ba5904b178d5cabcf573808b5c4e9b9c5a863a86b0eed93e4d4e,True,ok,True,True,True,True,历史事件显示攻击者先传输工具、建立RDP会话、执行载荷，随后进行系统发现、持久化、凭据窃取和横向移动，未来可能转向命令执行、凭据转储和清理痕迹。,"[""T1059"",""T1003"",""T1021"",""T1105"",""T1070""]",1,"{""evidence_summary"":""历史事件显示攻击者先传输工具、建立RDP会话、执行载荷，随后进行系统发现、持久化、凭据窃取和横向移动，未来可能转向命令执行、凭据转储和清理痕迹。"",""reranked_next_ttps"":[""T1059"",""T1003"",""T1021"",""T1105"",""T1070""]}",0,stop,deepseek-v4-flash,f88d09cb-67c1-4025-add5-9087335a2645,,1,200,2152,,,1600,0,1600,82,0.00024696000000000006,2026-08-10T03:10:20.264527+00:00
ctid:medium:4,ctid::wizard_spider::unknown::0018,ctid,wizard_spider::unknown,EDLR,"[""T1003"",""T1018"",""T1021"",""T1041"",""T1059"",""T1070"",""T1105"",""T1114"",""T1560"",""T1562""]","[""T1003"",""T1059"",""T1021"",""T1114"",""T1105""]","[""T1069"",""T1558"",""T1021""]",6d1535af59f82f9c6197627bf36e75811be306c50369332fc7bd19a565d12f96,True,ok,True,True,True,True,基于历史事件，攻击者已建立C2、执行、持久化、发现和横向移动，未来可能进行命令执行、凭据窃取、远程服务利用、工具传输和防御规避。,"[""T1059"",""T1003"",""T1021"",""T1105"",""T1070""]",1,"{""evidence_summary"":""基于历史事件，攻击者已建立C2、执行、持久化、发现和横向移动，未来可能进行命令执行、凭据窃取、远程服务利用、工具传输和防御规避。"",""reranked_next_ttps"":[""T1059"",""T1003"",""T1021"",""T1105"",""T1070""]}",0,stop,deepseek-v4-flash,c196215f-eb71-4f98-b004-d1d77e772cca,,1,200,1979,,,2689,0,2689,77,0.00039802,2026-08-10T03:10:20.094573+00:00
ctid:medium:4,ctid::wizard_spider::unknown::0018,ctid,wizard_spider::unknown,EDLR_SHUFFLE,"[""T1003"",""T1018"",""T1021"",""T1041"",""T1059"",""T1070"",""T1105"",""T1114"",""T1560"",""T1562""]","[""T1003"",""T1059"",""T1021"",""T1114"",""T1105""]","[""T1069"",""T1558"",""T1021""]",ebc459f74200d5a8704009ed4860a7c5f44a983978a65d6d4aceb6f88c015b60,True,ok,True,True,True,True,历史事件显示攻击者通过RDP和文件传输建立初始访问，随后进行系统发现、凭据窃取和邮件收集，未来可能利用脚本执行、远程服务、凭据转储等。,"[""T1059"",""T1021"",""T1003"",""T1114"",""T1105""]",1,"{""evidence_summary"":""历史事件显示攻击者通过RDP和文件传输建立初始访问，随后进行系统发现、凭据窃取和邮件收集，未来可能利用脚本执行、远程服务、凭据转储等。"",""reranked_next_ttps"":[""T1059"",""T1021"",""T1003"",""T1114"",""T1105""]}",0,stop,deepseek-v4-flash,c4420f6d-6f6a-45da-a56b-cc0589f5a331,,3,200,1434,,,8067,5376,2691,208,0.00045003280000000006,2026-08-10T03:10:27.037874+00:00
ctid:short:1,ctid::carbanak::unknown::0007,ctid,carbanak::unknown,EA_TOP5,"[""T1059"",""T1003"",""T1105"",""T1078"",""T1021""]","[""T1059"",""T1003"",""T1105"",""T1078"",""T1021""]","[""T1057"",""T1083"",""T1005""]",a91bd6a9c4a65241032f4bb167d2ae1c3d3efe6af32139990bdc14ac4c1b67f9,True,ok,True,True,True,True,攻击链从下载执行脚本、写注册表、执行RAT、提权获取凭据、上传工具到横向移动，未来可能利用脚本执行、有效账户、远程服务等。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""攻击链从下载执行脚本、写注册表、执行RAT、提权获取凭据、上传工具到横向移动，未来可能利用脚本执行、有效账户、远程服务等。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,00160530-ab87-40a5-adf1-1b7350bbd2dd,,1,200,1690,,,607,0,607,75,0.00010598,2026-08-10T03:10:19.810631+00:00
ctid:short:1,ctid::carbanak::unknown::0007,ctid,carbanak::unknown,UNION_LLM,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1047"",""T1059"",""T1078"",""T1105"",""T1560"",""T1562""]","[""T1059"",""T1003"",""T1105"",""T1078"",""T1021""]","[""T1057"",""T1083"",""T1005""]",3ce26885bdc26f7e36ce56d170148685f9ead1516bf2b17e0fcfb1f0cfbe11f2,True,ok,True,True,True,True,历史事件显示攻击者使用PowerShell执行、注册表持久化、凭据转储、工具传输及远程服务，未来可能继续利用脚本执行、有效账户、远程服务、凭据访问和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""历史事件显示攻击者使用PowerShell执行、注册表持久化、凭据转储、工具传输及远程服务，未来可能继续利用脚本执行、有效账户、远程服务、凭据访问和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,bf519a1f-15ac-4e99-ae4f-aaf501150272,,1,200,2149,,,993,0,993,81,0.00016170000000000003,2026-08-10T03:10:20.288834+00:00
ctid:short:1,ctid::carbanak::unknown::0007,ctid,carbanak::unknown,EDLR,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1047"",""T1059"",""T1078"",""T1105"",""T1560"",""T1562""]","[""T1059"",""T1003"",""T1105"",""T1078"",""T1021""]","[""T1057"",""T1083"",""T1005""]",614ecd2f44993633d716b1fd3a555f2372495c8a6db3e52c481a6d96285ea72d,True,ok,True,True,True,True,历史事件显示攻击者使用PowerShell、注册表持久化、凭据转储和横向移动工具，未来可能继续脚本执行、利用有效账户、远程服务、凭据访问和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""历史事件显示攻击者使用PowerShell、注册表持久化、凭据转储和横向移动工具，未来可能继续脚本执行、利用有效账户、远程服务、凭据访问和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,4f648c86-e7c8-4b16-96cd-49cd1b4cfbcd,,1,200,1687,,,2081,0,2081,78,0.0003131800000000001,2026-08-10T03:10:19.828751+00:00
ctid:short:1,ctid::carbanak::unknown::0007,ctid,carbanak::unknown,EDLR_SHUFFLE,"[""T1003"",""T1005"",""T1021"",""T1041"",""T1047"",""T1059"",""T1078"",""T1105"",""T1560"",""T1562""]","[""T1059"",""T1003"",""T1105"",""T1078"",""T1021""]","[""T1057"",""T1083"",""T1005""]",70249bb210d0578f46c788a575eace4d9ef823fb9307aa8c83f1e8f17884bd1a,True,ok,True,True,True,True,历史事件显示攻击者使用PowerShell执行、注册表持久化、凭据转储、工具传输和远程服务，未来可能继续利用脚本解释器、有效账户、远程服务、凭据访问和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",1,"{""evidence_summary"":""历史事件显示攻击者使用PowerShell执行、注册表持久化、凭据转储、工具传输和远程服务，未来可能继续利用脚本解释器、有效账户、远程服务、凭据访问和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,2ae1365e-f378-44c5-ba19-99cfb60c5e99,,1,200,1842,,,2081,0,2081,82,0.0003143,2026-08-10T03:10:20.128917+00:00
ctid:short:2,ctid::sandworm::unknown::0010,ctid,sandworm::unknown,EA_TOP5,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]","[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]","[""T1003"",""T1552"",""T1021""]",a8f614efd04a5df458c80d5c58d9802eb7dfd99376da74c83e93802676307341,True,ok,True,True,True,True,攻击者通过SSH和webshell进行初始访问、持久化、发现、凭据获取，随后下载执行文件并提权，建立持久化。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0,"{""evidence_summary"":""攻击者通过SSH和webshell进行初始访问、持久化、发现、凭据获取，随后下载执行文件并提权，建立持久化。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,69106cb3-e1da-4262-ad47-1152d610f07d,,1,200,1895,,,1168,0,1168,68,0.00018256000000000001,2026-08-10T03:10:20.204241+00:00
ctid:short:2,ctid::sandworm::unknown::0010,ctid,sandworm::unknown,UNION_LLM,"[""T1003"",""T1021"",""T1027"",""T1041"",""T1059"",""T1070"",""T1078"",""T1105"",""T1140""]","[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]","[""T1003"",""T1552"",""T1021""]",eca031ebc60039e7b9aa3151391d180081bb192448073c96d459a149a5947ad9,True,ok,True,True,True,True,历史事件显示攻击者通过SSH和Webshell执行命令，收集系统信息，下载工具并提权，后续可能利用脚本解释器、有效账户、远程服务、凭据转储和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0,"{""evidence_summary"":""历史事件显示攻击者通过SSH和Webshell执行命令，收集系统信息，下载工具并提权，后续可能利用脚本解释器、有效账户、远程服务、凭据转储和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,90c4c02f-2869-496d-be1d-925e8e8e9816,,1,200,1775,,,1525,0,1525,80,0.00023590000000000004,2026-08-10T03:10:20.103298+00:00
ctid:short:2,ctid::sandworm::unknown::0010,ctid,sandworm::unknown,EDLR,"[""T1003"",""T1021"",""T1027"",""T1041"",""T1059"",""T1070"",""T1078"",""T1105"",""T1140""]","[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]","[""T1003"",""T1552"",""T1021""]",5f0343bdd8ba4f312f9d0240c3d525329cf9fc414e5780b5b6ef1df33f8bf333,True,ok,True,True,True,True,历史事件显示攻击者通过SSH和Webshell执行命令，进行系统发现、凭据访问和工具传输，并建立持久化。未来可能继续利用远程服务、执行命令、提升权限、清理痕迹或数据渗出。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0,"{
  ""evidence_summary"": ""历史事件显示攻击者通过SSH和Webshell执行命令，进行系统发现、凭据访问和工具传输，并建立持久化。未来可能继续利用远程服务、执行命令、提升权限、清理痕迹或数据渗出。"",
  ""reranked_next_ttps"": [""T1059"", ""T1078"", ""T1021"", ""T1003"", ""T1105""]
}",0,stop,deepseek-v4-flash,d759b4b2-6c60-4405-b046-fb2c8a50b01d,,1,200,2417,,,2502,0,2502,93,0.00037632000000000003,2026-08-10T03:10:20.754419+00:00
ctid:short:2,ctid::sandworm::unknown::0010,ctid,sandworm::unknown,EDLR_SHUFFLE,"[""T1003"",""T1021"",""T1027"",""T1041"",""T1059"",""T1070"",""T1078"",""T1105"",""T1140""]","[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]","[""T1003"",""T1552"",""T1021""]",46b5a085df11d0019a7951ec395b9ec909575db865fc8417095cd2c57158a280,True,ok,True,True,True,True,基于历史事件，攻击者通过SSH和Webshell进行初始访问、持久化、发现和凭据获取，未来可能继续利用命令执行、有效账户、远程服务、凭据转储和工具传输。,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0,"{""evidence_summary"":""基于历史事件，攻击者通过SSH和Webshell进行初始访问、持久化、发现和凭据获取，未来可能继续利用命令执行、有效账户、远程服务、凭据转储和工具传输。"",""reranked_next_ttps"":[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]}",0,stop,deepseek-v4-flash,33791233-f998-415d-8864-3f9db8de393a,,1,200,1781,,,2502,0,2502,81,0.00037296000000000003,2026-08-10T03:10:20.152723+00:00
ctid:short:3,ctid::fin7::unknown::0005,ctid,fin7::unknown,EA_TOP5,"[""T1021"",""T1078"",""T1105"",""T1053"",""T1005""]","[""T1021"",""T1078"",""T1105"",""T1053"",""T1005""]","[""T1574"",""T1027"",""T1546""]",9eed9b6153e6c8057020379d768377863ebe623cd4b8c408ed7d680a902c78d2,True,ok,True,True,True,True,攻击链从截图、执行、发现、凭据窃取到横向移动，未来可能利用远程服务、有效账户、工具传输、计划任务及本地数据收集。,"[""T1021"",""T1078"",""T1105"",""T1053"",""T1005""]",0,"{""evidence_summary"":""攻击链从截图、执行、发现、凭据窃取到横向移动，未来可能利用远程服务、有效账户、工具传输、计划任务及本地数据收集。"",""reranked_next_ttps"":[""T1021"",""T1078"",""T1105"",""T1053"",""T1005""]}",0,stop,deepseek-v4-flash,d99fba89-65fe-4b8e-84b7-e63b7b30ed55,,1,200,1826,,,487,0,487,71,8.806000000000001e-05,2026-08-10T03:10:20.199340+00:00
