score_row,held_out_source,seed,learning_rate,epoch,beta,sample_id,campaign_id
2394,attack_flow,44,0.001,100,0.2,attack_flow::Muddy Water::0009,Muddy Water
2395,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0001,NotPetya
2396,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0002,NotPetya
2397,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0003,NotPetya
2398,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0004,NotPetya
2399,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0008,NotPetya
2400,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0009,NotPetya
2401,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0010,NotPetya
2402,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0011,NotPetya
2403,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0012,NotPetya
2404,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0013,NotPetya
2405,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0014,NotPetya
2406,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0015,NotPetya
2407,attack_flow,44,0.001,100,0.2,attack_flow::NotPetya::0016,NotPetya
2408,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0001,OceanLotus
2409,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0002,OceanLotus
2410,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0003,OceanLotus
2411,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0004,OceanLotus
2412,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0005,OceanLotus
2413,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0006,OceanLotus
2414,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0007,OceanLotus
2415,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0008,OceanLotus
2416,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0009,OceanLotus
2417,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0010,OceanLotus
2418,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0011,OceanLotus
2419,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0012,OceanLotus
2420,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0013,OceanLotus
2421,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0014,OceanLotus
2422,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0015,OceanLotus
2423,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0016,OceanLotus
2424,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0017,OceanLotus
2425,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0018,OceanLotus
2426,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0019,OceanLotus
2427,attack_flow,44,0.001,100,0.2,attack_flow::OceanLotus::0020,OceanLotus
2428,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0001,REvil
2429,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0002,REvil
2430,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0003,REvil
2431,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0004,REvil
2432,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0005,REvil
2433,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0006,REvil
2434,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0007,REvil
2435,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0008,REvil
2436,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0009,REvil
2437,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0010,REvil
2438,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0011,REvil
2439,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0012,REvil
2440,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0013,REvil
2441,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0014,REvil
2442,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0015,REvil
2443,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0016,REvil
2444,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0017,REvil
2445,attack_flow,44,0.001,100,0.2,attack_flow::REvil::0018,REvil
2446,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0001,Ragnar Locker
2447,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0002,Ragnar Locker
2448,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0003,Ragnar Locker
2449,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0004,Ragnar Locker
2450,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0005,Ragnar Locker
2451,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0006,Ragnar Locker
2452,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0007,Ragnar Locker
2453,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0008,Ragnar Locker
2454,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0009,Ragnar Locker
2455,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0010,Ragnar Locker
2456,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0011,Ragnar Locker
2457,attack_flow,44,0.001,100,0.2,attack_flow::Ragnar Locker::0012,Ragnar Locker
2458,attack_flow,44,0.001,100,0.2,attack_flow::SWIFT Heist::0001,SWIFT Heist
2459,attack_flow,44,0.001,100,0.2,attack_flow::SWIFT Heist::0002,SWIFT Heist
2460,attack_flow,44,0.001,100,0.2,attack_flow::SWIFT Heist::0003,SWIFT Heist
2461,attack_flow,44,0.001,100,0.2,attack_flow::SWIFT Heist::0004,SWIFT Heist
2462,attack_flow,44,0.001,100,0.2,attack_flow::SearchAwesome Adware::0001,SearchAwesome Adware
2463,attack_flow,44,0.001,100,0.2,attack_flow::SearchAwesome Adware::0002,SearchAwesome Adware
2464,attack_flow,44,0.001,100,0.2,attack_flow::SearchAwesome Adware::0003,SearchAwesome Adware
2465,attack_flow,44,0.001,100,0.2,attack_flow::SearchAwesome Adware::0004,SearchAwesome Adware
2466,attack_flow,44,0.001,100,0.2,attack_flow::SearchAwesome Adware::0005,SearchAwesome Adware
2467,attack_flow,44,0.001,100,0.2,attack_flow::SearchAwesome Adware::0006,SearchAwesome Adware
2468,attack_flow,44,0.001,100,0.2,attack_flow::SearchAwesome Adware::0007,SearchAwesome Adware
2469,attack_flow,44,0.001,100,0.2,attack_flow::SearchAwesome Adware::0008,SearchAwesome Adware
2470,attack_flow,44,0.001,100,0.2,attack_flow::SearchAwesome Adware::0009,SearchAwesome Adware
2471,attack_flow,44,0.001,100,0.2,attack_flow::SearchAwesome Adware::0010,SearchAwesome Adware
2472,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0001,Shamoon
2473,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0002,Shamoon
2474,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0003,Shamoon
2475,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0004,Shamoon
2476,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0005,Shamoon
2477,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0006,Shamoon
2478,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0007,Shamoon
2479,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0008,Shamoon
2480,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0009,Shamoon
2481,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0010,Shamoon
2482,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0011,Shamoon
2483,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0012,Shamoon
2484,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0013,Shamoon
2485,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0014,Shamoon
2486,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0015,Shamoon
2487,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0016,Shamoon
2488,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0017,Shamoon
2489,attack_flow,44,0.001,100,0.2,attack_flow::Shamoon::0018,Shamoon
2490,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0001,SolarWinds
2491,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0002,SolarWinds
2492,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0003,SolarWinds
2493,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0004,SolarWinds
2494,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0005,SolarWinds
2495,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0006,SolarWinds
2496,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0007,SolarWinds
2497,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0008,SolarWinds
2498,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0009,SolarWinds
2499,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0010,SolarWinds
2500,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0011,SolarWinds
2501,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0012,SolarWinds
2502,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0013,SolarWinds
2503,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0014,SolarWinds
2504,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0015,SolarWinds
2505,attack_flow,44,0.001,100,0.2,attack_flow::SolarWinds::0016,SolarWinds
2506,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0001,Sony Malware
2507,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0002,Sony Malware
2508,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0003,Sony Malware
2509,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0004,Sony Malware
2510,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0005,Sony Malware
2511,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0006,Sony Malware
2512,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0007,Sony Malware
2513,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0008,Sony Malware
2514,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0009,Sony Malware
2515,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0010,Sony Malware
2516,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0011,Sony Malware
2517,attack_flow,44,0.001,100,0.2,attack_flow::Sony Malware::0012,Sony Malware
2518,attack_flow,44,0.001,100,0.2,attack_flow::Target Breach::0001,Target Breach
2519,attack_flow,44,0.001,100,0.2,attack_flow::Target Breach::0002,Target Breach
2520,attack_flow,44,0.001,100,0.2,attack_flow::Target Breach::0003,Target Breach
2521,attack_flow,44,0.001,100,0.2,attack_flow::Target Breach::0004,Target Breach
2522,attack_flow,44,0.001,100,0.2,attack_flow::Target Breach::0008,Target Breach
2523,attack_flow,44,0.001,100,0.2,attack_flow::Target Breach::0009,Target Breach
2524,attack_flow,44,0.001,100,0.2,attack_flow::Target Breach::0010,Target Breach
2525,attack_flow,44,0.001,100,0.2,attack_flow::Target Breach::0011,Target Breach
2526,attack_flow,44,0.001,100,0.2,attack_flow::Tesla Kubernetes Breach::0001,Tesla Kubernetes Breach
2527,attack_flow,44,0.001,100,0.2,attack_flow::Tesla Kubernetes Breach::0002,Tesla Kubernetes Breach
2528,attack_flow,44,0.001,100,0.2,attack_flow::Tesla Kubernetes Breach::0003,Tesla Kubernetes Breach
2529,attack_flow,44,0.001,100,0.2,attack_flow::Uber Breach::0001,Uber Breach
2530,attack_flow,44,0.001,100,0.2,attack_flow::Uber Breach::0002,Uber Breach
2531,attack_flow,44,0.001,100,0.2,attack_flow::Uber Breach::0003,Uber Breach
2532,attack_flow,44,0.001,100,0.2,attack_flow::Uber Breach::0004,Uber Breach
2533,attack_flow,44,0.001,100,0.2,attack_flow::Uber Breach::0005,Uber Breach
2534,attack_flow,44,0.001,100,0.2,attack_flow::Uber Breach::0006,Uber Breach
2535,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0001,WhisperGate
2536,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0002,WhisperGate
2537,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0003,WhisperGate
2538,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0004,WhisperGate
2539,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0005,WhisperGate
2540,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0006,WhisperGate
2541,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0007,WhisperGate
2542,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0008,WhisperGate
2543,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0009,WhisperGate
2544,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0010,WhisperGate
2545,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0011,WhisperGate
2546,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0013,WhisperGate
2547,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0014,WhisperGate
2548,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0015,WhisperGate
2549,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0016,WhisperGate
2550,attack_flow,44,0.001,100,0.2,attack_flow::WhisperGate::0017,WhisperGate
2551,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0001,Black Basta Ransomware
2552,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0002,Black Basta Ransomware
2553,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0003,Black Basta Ransomware
2554,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0004,Black Basta Ransomware
2555,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0005,Black Basta Ransomware
2556,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0006,Black Basta Ransomware
2557,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0007,Black Basta Ransomware
2558,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0008,Black Basta Ransomware
2559,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0009,Black Basta Ransomware
2560,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0010,Black Basta Ransomware
2561,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0011,Black Basta Ransomware
2562,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0012,Black Basta Ransomware
2563,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0013,Black Basta Ransomware
2564,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0014,Black Basta Ransomware
2565,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0015,Black Basta Ransomware
2566,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0016,Black Basta Ransomware
2567,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0017,Black Basta Ransomware
2568,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0018,Black Basta Ransomware
2569,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0019,Black Basta Ransomware
2570,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0020,Black Basta Ransomware
2571,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0021,Black Basta Ransomware
2572,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0022,Black Basta Ransomware
2573,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0023,Black Basta Ransomware
2574,attack_flow,45,0.001,100,0.2,attack_flow::Black Basta Ransomware::0024,Black Basta Ransomware
2575,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0001,CISA AA22-138B VMWare Workspace (Alt)
2576,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0002,CISA AA22-138B VMWare Workspace (Alt)
2577,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0003,CISA AA22-138B VMWare Workspace (Alt)
2578,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0004,CISA AA22-138B VMWare Workspace (Alt)
2579,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0005,CISA AA22-138B VMWare Workspace (Alt)
2580,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0006,CISA AA22-138B VMWare Workspace (Alt)
2581,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0007,CISA AA22-138B VMWare Workspace (Alt)
2582,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (Alt)::0008,CISA AA22-138B VMWare Workspace (Alt)
2583,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0001,CISA AA22-138B VMWare Workspace (TA1)
2584,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0002,CISA AA22-138B VMWare Workspace (TA1)
2585,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0003,CISA AA22-138B VMWare Workspace (TA1)
2586,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0004,CISA AA22-138B VMWare Workspace (TA1)
2587,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0005,CISA AA22-138B VMWare Workspace (TA1)
2588,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0006,CISA AA22-138B VMWare Workspace (TA1)
2589,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0007,CISA AA22-138B VMWare Workspace (TA1)
2590,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA1)::0008,CISA AA22-138B VMWare Workspace (TA1)
2591,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0001,CISA AA22-138B VMWare Workspace (TA2)
2592,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0002,CISA AA22-138B VMWare Workspace (TA2)
2593,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0003,CISA AA22-138B VMWare Workspace (TA2)
2594,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0004,CISA AA22-138B VMWare Workspace (TA2)
2595,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0005,CISA AA22-138B VMWare Workspace (TA2)
2596,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0006,CISA AA22-138B VMWare Workspace (TA2)
2597,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0007,CISA AA22-138B VMWare Workspace (TA2)
2598,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0008,CISA AA22-138B VMWare Workspace (TA2)
2599,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0009,CISA AA22-138B VMWare Workspace (TA2)
2600,attack_flow,45,0.001,100,0.2,attack_flow::CISA AA22-138B VMWare Workspace (TA2)::0010,CISA AA22-138B VMWare Workspace (TA2)
2601,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0001,CISA Iranian APT
2602,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0002,CISA Iranian APT
2603,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0003,CISA Iranian APT
2604,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0004,CISA Iranian APT
2605,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0005,CISA Iranian APT
2606,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0006,CISA Iranian APT
2607,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0007,CISA Iranian APT
2608,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0008,CISA Iranian APT
2609,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0009,CISA Iranian APT
2610,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0010,CISA Iranian APT
2611,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0011,CISA Iranian APT
2612,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0012,CISA Iranian APT
2613,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0013,CISA Iranian APT
2614,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0014,CISA Iranian APT
2615,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0015,CISA Iranian APT
2616,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0016,CISA Iranian APT
2617,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0017,CISA Iranian APT
2618,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0018,CISA Iranian APT
2619,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0019,CISA Iranian APT
2620,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0020,CISA Iranian APT
2621,attack_flow,45,0.001,100,0.2,attack_flow::CISA Iranian APT::0021,CISA Iranian APT
2622,attack_flow,45,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0001,Cobalt Kitty Campaign
2623,attack_flow,45,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0002,Cobalt Kitty Campaign
2624,attack_flow,45,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0003,Cobalt Kitty Campaign
2625,attack_flow,45,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0004,Cobalt Kitty Campaign
2626,attack_flow,45,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0005,Cobalt Kitty Campaign
2627,attack_flow,45,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0006,Cobalt Kitty Campaign
2628,attack_flow,45,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0007,Cobalt Kitty Campaign
2629,attack_flow,45,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0008,Cobalt Kitty Campaign
2630,attack_flow,45,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0009,Cobalt Kitty Campaign
2631,attack_flow,45,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0010,Cobalt Kitty Campaign
2632,attack_flow,45,0.001,100,0.2,attack_flow::Cobalt Kitty Campaign::0011,Cobalt Kitty Campaign
2633,attack_flow,45,0.001,100,0.2,attack_flow::Conti CISA Alert::0001,Conti CISA Alert
2634,attack_flow,45,0.001,100,0.2,attack_flow::Conti CISA Alert::0002,Conti CISA Alert
2635,attack_flow,45,0.001,100,0.2,attack_flow::Conti CISA Alert::0003,Conti CISA Alert
2636,attack_flow,45,0.001,100,0.2,attack_flow::Conti CISA Alert::0004,Conti CISA Alert
2637,attack_flow,45,0.001,100,0.2,attack_flow::Conti CISA Alert::0005,Conti CISA Alert
2638,attack_flow,45,0.001,100,0.2,attack_flow::Conti PWC::0001,Conti PWC
2639,attack_flow,45,0.001,100,0.2,attack_flow::Conti PWC::0002,Conti PWC
2640,attack_flow,45,0.001,100,0.2,attack_flow::Conti PWC::0003,Conti PWC
2641,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0001,Conti Ransomware
2642,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0002,Conti Ransomware
2643,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0003,Conti Ransomware
2644,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0004,Conti Ransomware
2645,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0005,Conti Ransomware
2646,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0006,Conti Ransomware
2647,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0007,Conti Ransomware
2648,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0008,Conti Ransomware
2649,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0009,Conti Ransomware
2650,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0010,Conti Ransomware
2651,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0011,Conti Ransomware
2652,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0012,Conti Ransomware
2653,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0014,Conti Ransomware
2654,attack_flow,45,0.001,100,0.2,attack_flow::Conti Ransomware::0015,Conti Ransomware
2655,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0001,DFIR - BumbleBee Round 2
2656,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0002,DFIR - BumbleBee Round 2
2657,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0003,DFIR - BumbleBee Round 2
2658,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0004,DFIR - BumbleBee Round 2
2659,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0005,DFIR - BumbleBee Round 2
2660,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0006,DFIR - BumbleBee Round 2
2661,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0007,DFIR - BumbleBee Round 2
2662,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0008,DFIR - BumbleBee Round 2
2663,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0009,DFIR - BumbleBee Round 2
2664,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0010,DFIR - BumbleBee Round 2
2665,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0011,DFIR - BumbleBee Round 2
2666,attack_flow,45,0.001,100,0.2,attack_flow::DFIR - BumbleBee Round 2::0012,DFIR - BumbleBee Round 2
2667,attack_flow,45,0.001,100,0.2,attack_flow::Equifax Breach::0001,Equifax Breach
2668,attack_flow,45,0.001,100,0.2,attack_flow::Equifax Breach::0002,Equifax Breach
2669,attack_flow,45,0.001,100,0.2,attack_flow::Equifax Breach::0003,Equifax Breach
2670,attack_flow,45,0.001,100,0.2,attack_flow::Equifax Breach::0004,Equifax Breach
2671,attack_flow,45,0.001,100,0.2,attack_flow::Equifax Breach::0005,Equifax Breach
2672,attack_flow,45,0.001,100,0.2,attack_flow::Equifax Breach::0006,Equifax Breach
2673,attack_flow,45,0.001,100,0.2,attack_flow::Equifax Breach::0007,Equifax Breach
