source,campaign_id,step_index,stable_step_id,raw_technique_id,parent_technique_id,description_clean,description_chars,has_description,description_truncated,raw_description_had_attack_id,step_name_audit_only,description_raw_audit_only,source_file_audit_only,source_file_sha256
ctid,carbanak::unknown,13,ctid::carbanak::c66c3b49-719f-4643-a307-4a889177b61d,T1018,T1018,Get CFO Workstation Information from bankdc by running Get-ADComputer,69,1,0,0,Get CFO Workstation Information from bankdc,Get CFO Workstation Information from bankdc by running Get-ADComputer,data_v2/repro_external/ctid/raw_yaml/carbanak.yaml,ea19b5c0bb85ffb98c2fd6072a4d487b43c98b9831daa89fcb10f266039d40db
ctid,carbanak::unknown,14,ctid::carbanak::38d009be-4ba2-46dc-a321-8be05c07630c,T1572,T1572,The nslookup utility is used to find the IP address of bankdc,61,1,0,0,Create SSH Tunnel on bankdc,The nslookup utility is used to find the IP address of bankdc,data_v2/repro_external/ctid/raw_yaml/carbanak.yaml,ea19b5c0bb85ffb98c2fd6072a4d487b43c98b9831daa89fcb10f266039d40db
ctid,carbanak::unknown,15,ctid::carbanak::71c20631-adf4-4073-9f2f-6ab7f053326f,T1033,T1033,Use qwinsta to check if the CFO user is logged into their workstation,69,1,0,0,Check for Active CFO Login on CFO from BankDC,Use qwinsta to check if the CFO user is logged into their workstation,data_v2/repro_external/ctid/raw_yaml/carbanak.yaml,ea19b5c0bb85ffb98c2fd6072a4d487b43c98b9831daa89fcb10f266039d40db
ctid,carbanak::unknown,16,ctid::carbanak::5beb978f-dce0-4ccd-b4fa-de47e0adb453,T1105,T1105,Upload JavaUpdater.exe and Create JavaUpdater.vbs on CFO. Files renamed to prevent auto-removal after execution of step,119,1,0,0,Upload JavaUpdate.exe and Create JavaUpdate.vbs on CFO,Upload JavaUpdater.exe and Create JavaUpdater.vbs on CFO. Files renamed to prevent auto-removal after execution of step,data_v2/repro_external/ctid/raw_yaml/carbanak.yaml,ea19b5c0bb85ffb98c2fd6072a4d487b43c98b9831daa89fcb10f266039d40db
ctid,carbanak::unknown,17,ctid::carbanak::6af29018-9779-49aa-ad8e-66627a23f329,T1547.001,T1547,Set Registry Persistence on CFO to run Java-Update.vbs when the CFO user logs in,80,1,0,0,Set Registry Persistence on CFO,Set Registry Persistence on CFO to run Java-Update.vbs when the CFO user logs in,data_v2/repro_external/ctid/raw_yaml/carbanak.yaml,ea19b5c0bb85ffb98c2fd6072a4d487b43c98b9831daa89fcb10f266039d40db
ctid,carbanak::unknown,18,ctid::carbanak::5f3f7045-ae92-4a3e-8b39-35e4f8cc3038,T1056.001,T1056,Upload and Execute Keylogger on CFO as CFO,42,1,0,0,Upload and Execute Keylogger on CFO as CFO,Upload and Execute Keylogger on CFO as CFO,data_v2/repro_external/ctid/raw_yaml/carbanak.yaml,ea19b5c0bb85ffb98c2fd6072a4d487b43c98b9831daa89fcb10f266039d40db
ctid,carbanak::unknown,19,ctid::carbanak::22ddbc4f-fb5d-4785-8bc8-373da2f3e176,T1555.003,T1555,Upload and Execute Web Cred Dumper on CFO as CFO,48,1,0,0,Upload and Execute Web Cred Dumper on CFO as CFO,Upload and Execute Web Cred Dumper on CFO as CFO,data_v2/repro_external/ctid/raw_yaml/carbanak.yaml,ea19b5c0bb85ffb98c2fd6072a4d487b43c98b9831daa89fcb10f266039d40db
ctid,carbanak::unknown,20,ctid::carbanak::f3678315-cdbb-4579-b25d-f92783e5599b,T1070.004,T1070,Stop Keylogger and clean artifacts in TEMP directory,52,1,0,0,Stop Keylogger and Clean Artifacts,Stop Keylogger and clean artifacts in TEMP directory,data_v2/repro_external/ctid/raw_yaml/carbanak.yaml,ea19b5c0bb85ffb98c2fd6072a4d487b43c98b9831daa89fcb10f266039d40db
ctid,fin6::unknown,0,ctid::fin6::e44a39ce-0651-3ddd-8f05-f83aa2ffd657,T1087.002,T1087,Find all person objects and output the results to a text file.,62,1,0,0,Enumerate AD person objects,Find all person objects and output the results to a text file.,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,1,ctid::fin6::5b24eef2-7a7f-4d34-8cab-e588074c59bc,T1018,T1018,Identify all computer objects and output the results to a text file.,68,1,0,0,Enumerate AD computer objects,Identify all computer objects and output the results to a text file.,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,2,ctid::fin6::d30692dd-779f-4a40-b947-de23dabbb033,T1482,T1482,Enumerate all Organizational Units (OUs) in the domain of the user running the command and output the results to a text file.,125,1,0,0,Enumerate AD Organizational Units,Enumerate all Organizational Units (OUs) in the domain of the user running the command and output the results to a text file.,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,3,ctid::fin6::e4cdb5c6-d322-3b6e-ac8e-68b2e8a7dd4c,T1016,T1016,List subnets and output the results to a text file.,51,1,0,0,Enumerate AD subnets,List subnets and output the results to a text file.,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,4,ctid::fin6::2738b811-a360-4a4f-af9d-704343ebab4d,T1069.002,T1069,List groups and output the results to a text file.,50,1,0,0,Enumerate AD groups,List groups and output the results to a text file.,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,5,ctid::fin6::a89ea459-97ec-28fd-a552-9d305f023bbe,T1134,T1134,"PowerSploit named-pipe impersonation, similar to the technique used to escalate to SYSTEM-level privileges by FIN6.",115,1,0,0,PowerSploit Named-Pipe Impersonation,"PowerSploit named-pipe impersonation, similar to the technique used to escalate to SYSTEM-level privileges by FIN6.",data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,6,ctid::fin6::ff77db3d-ded1-48da-9885-8dfc097edec0,T1003.001,T1003,"Dump credentials from memory via PowerShell by invoking a remote Mimikatz script, similar to the procedure used by FIN6.",120,1,0,0,PowerSploit Invoke-Mimikatz,"Dump credentials from memory via PowerShell by invoking a remote Mimikatz script, similar to the procedure used by FIN6.",data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,7,ctid::fin6::fd27fe6c-4846-4e94-aef9-f6bc21ab0f0e,T1560.001,T1560,"Compress text files for exfiltration staging using 7zip, renamed to 7.exe",73,1,0,0,Compress Files with 7zip (7.exe),"Compress text files for exfiltration staging using 7zip, renamed to 7.exe",data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,8,ctid::fin6::6824cbb6-f3e1-4081-8a63-d72ae368cb23,T1567.002,T1567,Initiate an interactive SSH session with a remote server with pscp,66,1,0,0,Exfiltration with PSCP,Initiate an interactive SSH session with a remote server with pscp,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,9,ctid::fin6::e4027dff-280b-4964-82be-b35a40c4a493,T1569.002,T1569,Use PsExec to execute a command on a remote host. FIN6 is reported to have used a variant of PsExec to execute code on remote hosts.,132,1,0,0,PsExec Remote Command,Use PsExec to execute a command on a remote host. FIN6 is reported to have used a variant of PsExec to execute code on remote hosts.,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,10,ctid::fin6::661efd66-d876-41de-88ee-ba9ec4328154,T1047,T1047,WMIC to execute a process on a remote host. Specify the remote IP using node parameter. FIN6 is reported to have used WMI to execute code on remote systems.,156,1,0,0,WMIC Remote Process Execution,WMIC to execute a process on a remote host. Specify the remote IP using node parameter.  FIN6 is reported to have used WMI to execute code on remote systems.,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,11,ctid::fin6::44d82f6f-f367-4db7-aa65-a9e5717b1a21,T1547.001,T1547,FIN6 utilizes cmd to execute Registry Run Keys,46,1,0,0,Registry Run Keys,FIN6 utilizes cmd to execute Registry Run Keys,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,12,ctid::fin6::0864a91a-ae17-1cce-8b89-d4f8f2854699,T1053.005,T1053,FIN6 utilizes cmd to execute Scheduled Tasks,44,1,0,0,Scheduled Task Persistence,FIN6 utilizes cmd to execute Scheduled Tasks,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,13,ctid::fin6::e74554b8-0bc9-3d50-95a4-e45421925b49,T1048.003,T1048,Powershell to execute POS data exfiltration over DNS tunnel via dnscat2,71,1,0,0,dnscat2-powershell Exfiltration,Powershell to execute POS data exfiltration over DNS tunnel via dnscat2,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,14,ctid::fin6::b393c022-329a-4c52-ab1f-eb594ee8d3cd,T1047,T1047,FIN6 utilizes WMI to distribute ransomware to intended targets,62,1,0,0,WMI Ransomware Distribution,FIN6 utilizes WMI to distribute ransomware to intended targets,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,15,ctid::fin6::f50f8f39-2fb0-4fe3-9e2d-9af38aee447d,T1021.002,T1021,FIN6 utilizes cmd to copy ransomware to an internal distribution server,71,1,0,0,Copy Ransomware,FIN6 utilizes cmd to copy ransomware to an internal distribution server,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,16,ctid::fin6::5599b7cf-6e8d-43c1-a311-e953dd0fbd2a,T1047,T1047,FIN6 utilizes WMI to distribute ransomware to intended targets,62,1,0,0,Distribute Ransomware via WMI,FIN6 utilizes WMI to distribute ransomware to intended targets,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin6::unknown,17,ctid::fin6::0c752dce-9302-4465-805f-522650aece3f,T1569.002,T1569,FIN6 has utilized PsExec to execute kill scripts on intended targets,68,1,0,0,Execute Kill Scripts via PsExec,FIN6 has utilized PsExec to execute kill scripts on intended targets,data_v2/repro_external/ctid/raw_yaml/fin6.yaml,72522be3a107824446c55615455f2990df447aeaf463cf4e2ad376b4330ef172
ctid,fin7::unknown,0,ctid::fin7::eac2cf0f-7b51-44d2-83cb-57a34a29b7ff,T1113,T1113,Take screenshots of end user's endpoint.,40,1,0,0,Screenshot of end-users desktop,Take screenshots of end user's endpoint.,data_v2/repro_external/ctid/raw_yaml/fin7.yaml,0cf46d63a8a24b271c2993f4e5b8f07ef0f7f17dfc9af301a85d53cfb5da3f44
ctid,fin7::unknown,1,ctid::fin7::82d2f5c7-7561-4d91-96d2-959473b9ad2b,T1059.003,T1059,Execution of previously placed stager.,38,1,0,0,Execution of stager.ps1,Execution of previously placed stager.,data_v2/repro_external/ctid/raw_yaml/fin7.yaml,0cf46d63a8a24b271c2993f4e5b8f07ef0f7f17dfc9af301a85d53cfb5da3f44
ctid,fin7::unknown,2,ctid::fin7::ab937ef4-7c66-4349-ad3b-658c41fcf4c5,T1057,T1057,Perform process discovery ( ),29,1,0,1,Enumerate,Perform process discovery (T1057),data_v2/repro_external/ctid/raw_yaml/fin7.yaml,0cf46d63a8a24b271c2993f4e5b8f07ef0f7f17dfc9af301a85d53cfb5da3f44
ctid,fin7::unknown,3,ctid::fin7::b15d3014-a5d1-4ec6-934b-d7fe44451192,T1003.002,T1003,Dump SAM via Mimikatz( ),24,1,0,1,Execute SAMCats (Mimikatz),Dump SAM via Mimikatz(T1003.002),data_v2/repro_external/ctid/raw_yaml/fin7.yaml,0cf46d63a8a24b271c2993f4e5b8f07ef0f7f17dfc9af301a85d53cfb5da3f44
ctid,fin7::unknown,4,ctid::fin7::9a76889c-9518-4b3e-9c87-6618156015c6,T1570,T1570,Leverage PAExec to laterally move and execute on itadmin,56,1,0,0,Expand Access to itadmin,Leverage PAExec to laterally move and execute on itadmin,data_v2/repro_external/ctid/raw_yaml/fin7.yaml,0cf46d63a8a24b271c2993f4e5b8f07ef0f7f17dfc9af301a85d53cfb5da3f44
ctid,fin7::unknown,5,ctid::fin7::ab48e12f-def0-40a4-b3d9-ad958f45202a,T1574.001,T1574,Perform DLL hijack to escalate privileges.,42,1,0,0,Privilege Escalation,Perform DLL hijack to escalate privileges.,data_v2/repro_external/ctid/raw_yaml/fin7.yaml,0cf46d63a8a24b271c2993f4e5b8f07ef0f7f17dfc9af301a85d53cfb5da3f44
ctid,fin7::unknown,6,ctid::fin7::eb99abcb-93e2-4a3e-bf05-a484839dc851,T1027,T1027,Execute PowerShell oneliner to install application shim.,56,1,0,0,Setup Application Shim Persistence,Execute PowerShell oneliner to install application shim.,data_v2/repro_external/ctid/raw_yaml/fin7.yaml,0cf46d63a8a24b271c2993f4e5b8f07ef0f7f17dfc9af301a85d53cfb5da3f44
ctid,fin7::unknown,7,ctid::fin7::6ec6561b-e535-4fe3-9c20-a52e5982b513,T1546.011,T1546,Reboot the host to start shim persistence.,42,1,0,0,Execute Application Shim Persistence,Reboot the host to start shim persistence.,data_v2/repro_external/ctid/raw_yaml/fin7.yaml,0cf46d63a8a24b271c2993f4e5b8f07ef0f7f17dfc9af301a85d53cfb5da3f44
ctid,fin7::unknown,8,ctid::fin7::d04a02e1-a05c-46f8-adf0-c036266fe0a1,T1057,T1057,Upload and execute the PillowMint credit card scraper as debug.exe,66,1,0,0,Execute PillowMint Credit Card Scraper,Upload and execute the PillowMint credit card scraper as debug.exe,data_v2/repro_external/ctid/raw_yaml/fin7.yaml,0cf46d63a8a24b271c2993f4e5b8f07ef0f7f17dfc9af301a85d53cfb5da3f44
ctid,fin7::unknown,9,ctid::fin7::89b84389-036e-4c3d-a490-bf8ba50bffe8,T1560.001,T1560,Compress credit card data into an archive using 7za.exe,55,1,0,0,Archive Credit Card Data,Compress credit card data into an archive using 7za.exe,data_v2/repro_external/ctid/raw_yaml/fin7.yaml,0cf46d63a8a24b271c2993f4e5b8f07ef0f7f17dfc9af301a85d53cfb5da3f44
ctid,menu_pass::unknown,0,ctid::menu_pass::a750b196-8168-461a-8747-bdc4add107ac,T1105,T1105,Pushing tools to compromised host,33,1,0,0,Ingress Tool Transfer,Pushing tools to compromised host,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,menu_pass::unknown,1,ctid::menu_pass::7877ec4d-3c11-40f2-9650-35261e4ac879,T1135,T1135,Display network shares,22,1,0,0,Network Share Discovery,Display network shares,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,menu_pass::unknown,2,ctid::menu_pass::e132a235-fe43-45c2-a334-2f235a7646b5,T1018,T1018,Identify remote systems using net,33,1,0,0,Remote System Discovery,Identify remote systems using net,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,menu_pass::unknown,3,ctid::menu_pass::b6026408-c815-47ca-bbb0-6b74591badc8,T1046,T1046,Enumerate remote hosts for running services using tcping,56,1,0,0,Network Service Scanning,Enumerate remote hosts for running services using tcping,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,menu_pass::unknown,4,ctid::menu_pass::814005f7-c8d3-45c8-aea2-45758b2d6e90,T1016,T1016,Scan for nameservers and enumerate NetBIOS sessions,51,1,0,0,System Network Configuration Discovery,Scan for nameservers and enumerate NetBIOS sessions,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,menu_pass::unknown,5,ctid::menu_pass::ffb50e17-cb3c-4424-a4e7-99e3885f22cc,T1003.001,T1003,menuPass has used mimikatz.exe to dump credentials locally,58,1,0,0,OS Credential Dumping,menuPass has used mimikatz.exe to dump credentials locally,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,menu_pass::unknown,6,ctid::menu_pass::4b1748e5-532c-453c-b195-557ce5550fef,T1569.002,T1569,Using compiled psexec.py to achieve remote code execution,57,1,0,0,Service Execution,Using compiled psexec.py to achieve remote code execution,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,menu_pass::unknown,7,ctid::menu_pass::160a1e0f-0f9b-49bb-a0fe-7e362b51737f,T1560.001,T1560,Compress and stage data for exfiltration,40,1,0,0,Archive Collected Data - Archive via Utility,Compress and stage data for exfiltration,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,menu_pass::unknown,8,ctid::menu_pass::b4fa6d2e-ed9c-4a86-81aa-19331983fe0d,T1074.001,T1074,menuPass actors are thought to have staged archives in the Recycle Bin for exfiltration.,88,1,0,0,Recycle Bin Staging,menuPass actors are thought to have staged archives in the Recycle Bin for exfiltration.,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,menu_pass::unknown,9,ctid::menu_pass::ea4bc858-ba13-4f97-9df3-c543d8f3d44c,T1537,T1537,Exfil data to cloud account,27,1,0,0,Transfer Data to Cloud Account,Exfil data to cloud account,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,menu_pass::unknown,10,ctid::menu_pass::8911d502-747a-4155-adcd-b03a1f284ee7,T1047,T1047,Using wmiexec.vbs to execute tactical malware,45,1,0,0,Windows Management Instrumentation,Using wmiexec.vbs to execute tactical malware,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,menu_pass::unknown,11,ctid::menu_pass::236d1357-64f9-4a98-afc1-bccaa89aba8c,T1553.005,T1553,menuPass is reported to have used scheduled tasks to persist,60,1,0,0,Scheduled Task Persistence,menuPass is reported to have used scheduled tasks to persist,data_v2/repro_external/ctid/raw_yaml/menu_pass.yaml,2b964302dd76da8744d287d4a6b5192e918310ee1f909b90e38e89dce89413c3
ctid,oilrig::unknown,0,ctid::oilrig::ed2471a9-1eeb-4787-a5d8-61f66b278a50,T1082,T1082,Executes the payload to collect the hostname of the victim machine.,67,1,0,0,OilRig Execute VBS payload to collect hostname,Executes the payload to collect the hostname of the victim machine.,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,1,ctid::oilrig::88378065-bedf-46b9-a8b7-bc5897f4abcb,T1033,T1033,Executes the payload to collect the username of the victim machine.,67,1,0,0,OilRig Execute VBS payload to collect username,Executes the payload to collect the username of the victim machine.,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,2,ctid::oilrig::a9861ea9-4f9a-46c9-ba60-15a02806dfdc,T1082,T1082,Find the hostname,17,1,0,0,OilRig Collect hostname,Find the hostname,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,3,ctid::oilrig::628e8ad3-14af-4670-b797-bcf175a42842,T1016,T1016,View network configuration information for host,47,1,0,0,OilRig Network Interface Configuration,View network configuration information for host,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,4,ctid::oilrig::13d5ab62-c05a-4d25-bd8f-e3b27a5be611,T1087.002,T1087,The net utility is executed via cmd to enumerate domain user accounts.,70,1,0,0,OilRig Domain Account Discovery,The net utility is executed via cmd to enumerate domain user accounts.,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,5,ctid::oilrig::e0b534a6-bff3-4964-8f7b-863ddee224b0,T1069.002,T1069,The net utility is executed via cmd to enumerate group accounts.,64,1,0,0,OilRig Group Account Discovery,The net utility is executed via cmd to enumerate group accounts.,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,6,ctid::oilrig::41ce9dd8-dc9f-4fba-8ce9-9ef5aaee3d19,T1021,T1021,View domain account settings and password policy,48,1,0,0,OilRig List domain account settings,View domain account settings and password policy,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,7,ctid::oilrig::821fd81e-2086-4ea6-b792-fb9e044e2323,T1087.001,T1087,Enumerate user accounts,23,1,0,0,OilRig Local Account Discovery,Enumerate user accounts,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,8,ctid::oilrig::ae4e4c08-82cb-4a17-a873-660f851a1a38,T1069.001,T1069,"View the details and members of the ""administrators"" local group",64,1,0,0,"OilRig ""administrators"" local group discovery","View the details and members of the ""administrators"" local group",data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,9,ctid::oilrig::cb8e9faa-ac00-48d8-a359-88044a2c0252,T1049,T1049,Find system network connections,31,1,0,0,OilRig View Network Connections,Find system network connections,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,10,ctid::oilrig::de39f574-f6cc-4026-973e-c5370b36220b,T1057,T1057,View running processes on system,32,1,0,0,OilRig Process discovery,View running processes on system,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,11,ctid::oilrig::e6eb7d18-606e-4889-8924-f75cafa92811,T1007,T1007,Gather information about registered local system services,57,1,0,0,OilRig System Service Discovery,Gather information about registered local system services,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,12,ctid::oilrig::178bb431-4eaf-43b1-922c-f484ab54bbee,T1082,T1082,Gather detailed system information,34,1,0,0,OilRig System Information Discovery,Gather detailed system information,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,13,ctid::oilrig::09502b3c-7541-4c11-92a9-f55e683a6355,T1012,T1012,Query the Windows registry key HKEY_CURRENT_USER\Software\Microsoft\Terminal Server Client\Default,98,1,0,0,OilRig Query Registry,Query the Windows registry key HKEY_CURRENT_USER\Software\Microsoft\Terminal Server Client\Default,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,14,ctid::oilrig::7971246d-1392-411e-a803-a7946cf9e4d2,T1087.002,T1087,The net utility is executed via cmd to enumerate detailed information about the Gosta user account,98,1,0,0,"OilRig Targeted ""Gosta"" Account Discovery",The net utility is executed via cmd to enumerate detailed information about the Gosta user account,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,15,ctid::oilrig::6a7b4ba0-a9bb-451d-ba9f-d3a2e8a82ffe,T1069.002,T1069,"The net utility is executed via cmd to enumerate the ""SQL Admins"" group",71,1,0,0,"OilRig ""SQL Admins"" Group Discovery","The net utility is executed via cmd to enumerate the ""SQL Admins"" group",data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,16,ctid::oilrig::f9f1bd68-ec0a-47e7-8645-210844190d92,T1018,T1018,Perform DNS lookup for WATERFALLS,33,1,0,0,OilRig nslookup WATERFALLS,Perform DNS lookup for WATERFALLS,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,17,ctid::oilrig::a23fb84f-dfb7-4d07-a6ec-0352ae983651,T1555.004,T1555,Create a SQLite database with output of Windows Credential Value for Internet Explorer,86,1,0,0,OilRig Dump Credentials from Windows Credential Manager,Create a SQLite database with output of Windows Credential Value for Internet Explorer,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,18,ctid::oilrig::021245dd-c0be-4900-bd6c-1c680f00a237,T1041,T1041,Exfil the SQLite database fsociety.dat created by b.exe,55,1,0,0,OilRig Exfil fsociety.dat,Exfil the SQLite database fsociety.dat created by b.exe,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,19,ctid::oilrig::2f3be960-5c00-4f03-a9c2-da09c31d38d9,T1105,T1105,SystemFailureReporter.exe downloads contact.aspx,48,1,0,0,OilRig Copy webshell to THEBLOCK,SystemFailureReporter.exe downloads contact.aspx,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
ctid,oilrig::unknown,20,ctid::oilrig::7aaecfb7-a1eb-477c-8d53-ab3009389623,T1505.003,T1505,contact.aspx is copied from THEBLOCK to WATERFALL to the Exchange Web Services directory. This ability implements Step 4.A.3.,125,1,0,0,OilRig Copy webshell to WATERFALLS,contact.aspx is copied from THEBLOCK to WATERFALL to the Exchange Web Services directory. This ability implements Step 4.A.3.,data_v2/repro_external/ctid/raw_yaml/oilrig.yaml,52d12e12b81e0340dc5b3a2e0eaafd71676957ed1831b2f6e809c2773df6356b
