mechanism,sample_id,source,campaign_id,top5,ndcg5,b0_ndcg5
F4_LCB_RS_oracle,attack_flow::REvil::0008,attack_flow,REvil,"[""T1057"",""T1082"",""T1547"",""T1021"",""T1005""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::REvil::0008,attack_flow,REvil,"[""T1057"",""T1082"",""T1547"",""T1021"",""T1005""]",0.0,0.0
F1_RR5_oracle,attack_flow::REvil::0009,attack_flow,REvil,"[""T1059"",""T1005"",""T1547"",""T1021"",""T1486""]",0.46927872602275644,0.46927872602275644
F2_C1R_oracle,attack_flow::REvil::0009,attack_flow,REvil,"[""T1059"",""T1005"",""T1547"",""T1021"",""T1490""]",0.6508205185601091,0.46927872602275644
F3_OSER_oracle,attack_flow::REvil::0009,attack_flow,REvil,"[""T1059"",""T1005"",""T1547"",""T1021"",""T1486""]",0.46927872602275644,0.46927872602275644
F4_LCB_RS_oracle,attack_flow::REvil::0009,attack_flow,REvil,"[""T1059"",""T1005"",""T1547"",""T1021"",""T1490""]",0.6508205185601091,0.46927872602275644
F5_LCTR5_oracle,attack_flow::REvil::0009,attack_flow,REvil,"[""T1059"",""T1005"",""T1547"",""T1021"",""T1486""]",0.46927872602275644,0.46927872602275644
F1_RR5_oracle,attack_flow::REvil::0010,attack_flow,REvil,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::REvil::0010,attack_flow,REvil,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F3_OSER_oracle,attack_flow::REvil::0010,attack_flow,REvil,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::REvil::0010,attack_flow,REvil,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::REvil::0010,attack_flow,REvil,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::REvil::0011,attack_flow,REvil,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::REvil::0011,attack_flow,REvil,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F3_OSER_oracle,attack_flow::REvil::0011,attack_flow,REvil,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::REvil::0011,attack_flow,REvil,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::REvil::0011,attack_flow,REvil,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::REvil::0012,attack_flow,REvil,"[""T1486"",""T1070"",""T1021"",""T1005"",""T1053""]",0.46927872602275644,0.46927872602275644
F2_C1R_oracle,attack_flow::REvil::0012,attack_flow,REvil,"[""T1486"",""T1070"",""T1021"",""T1005"",""T1053""]",0.46927872602275644,0.46927872602275644
F3_OSER_oracle,attack_flow::REvil::0012,attack_flow,REvil,"[""T1486"",""T1070"",""T1021"",""T1005"",""T1053""]",0.46927872602275644,0.46927872602275644
F4_LCB_RS_oracle,attack_flow::REvil::0012,attack_flow,REvil,"[""T1486"",""T1070"",""T1021"",""T1005"",""T1053""]",0.46927872602275644,0.46927872602275644
F5_LCTR5_oracle,attack_flow::REvil::0012,attack_flow,REvil,"[""T1486"",""T1070"",""T1021"",""T1005"",""T1053""]",0.46927872602275644,0.46927872602275644
F1_RR5_oracle,attack_flow::REvil::0013,attack_flow,REvil,"[""T1486"",""T1003"",""T1021"",""T1078"",""T1105""]",0.46927872602275644,0.46927872602275644
F2_C1R_oracle,attack_flow::REvil::0013,attack_flow,REvil,"[""T1486"",""T1003"",""T1021"",""T1078"",""T1105""]",0.46927872602275644,0.46927872602275644
F3_OSER_oracle,attack_flow::REvil::0013,attack_flow,REvil,"[""T1486"",""T1003"",""T1021"",""T1078"",""T1105""]",0.46927872602275644,0.46927872602275644
F4_LCB_RS_oracle,attack_flow::REvil::0013,attack_flow,REvil,"[""T1486"",""T1003"",""T1021"",""T1078"",""T1105""]",0.46927872602275644,0.46927872602275644
F5_LCTR5_oracle,attack_flow::REvil::0013,attack_flow,REvil,"[""T1486"",""T1003"",""T1021"",""T1078"",""T1105""]",0.46927872602275644,0.46927872602275644
F1_RR5_oracle,attack_flow::REvil::0014,attack_flow,REvil,"[""T1486"",""T1005"",""T1078"",""T1021"",""T1003""]",0.46927872602275644,0.46927872602275644
F2_C1R_oracle,attack_flow::REvil::0014,attack_flow,REvil,"[""T1486"",""T1005"",""T1078"",""T1021"",""T1003""]",0.46927872602275644,0.46927872602275644
F3_OSER_oracle,attack_flow::REvil::0014,attack_flow,REvil,"[""T1486"",""T1005"",""T1078"",""T1021"",""T1003""]",0.46927872602275644,0.46927872602275644
F4_LCB_RS_oracle,attack_flow::REvil::0014,attack_flow,REvil,"[""T1486"",""T1005"",""T1078"",""T1021"",""T1003""]",0.46927872602275644,0.46927872602275644
F5_LCTR5_oracle,attack_flow::REvil::0014,attack_flow,REvil,"[""T1486"",""T1005"",""T1078"",""T1021"",""T1003""]",0.46927872602275644,0.46927872602275644
F1_RR5_oracle,attack_flow::REvil::0015,attack_flow,REvil,"[""T1021"",""T1070"",""T1486"",""T1059"",""T1005""]",0.0,0.0
F2_C1R_oracle,attack_flow::REvil::0015,attack_flow,REvil,"[""T1021"",""T1070"",""T1486"",""T1059"",""T1005""]",0.0,0.0
F3_OSER_oracle,attack_flow::REvil::0015,attack_flow,REvil,"[""T1021"",""T1070"",""T1486"",""T1059"",""T1005""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::REvil::0015,attack_flow,REvil,"[""T1021"",""T1070"",""T1486"",""T1059"",""T1005""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::REvil::0015,attack_flow,REvil,"[""T1021"",""T1070"",""T1486"",""T1059"",""T1005""]",0.0,0.0
F1_RR5_oracle,attack_flow::REvil::0016,attack_flow,REvil,"[""T1070"",""T1021"",""T1005"",""T1053"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::REvil::0016,attack_flow,REvil,"[""T1070"",""T1021"",""T1005"",""T1053"",""T1041""]",0.18154179253735267,0.0
F3_OSER_oracle,attack_flow::REvil::0016,attack_flow,REvil,"[""T1070"",""T1021"",""T1005"",""T1053"",""T1105""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::REvil::0016,attack_flow,REvil,"[""T1070"",""T1021"",""T1005"",""T1053"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::REvil::0016,attack_flow,REvil,"[""T1070"",""T1021"",""T1005"",""T1053"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::REvil::0017,attack_flow,REvil,"[""T1021"",""T1070"",""T1547"",""T1105"",""T1005""]",0.0,0.0
F2_C1R_oracle,attack_flow::REvil::0017,attack_flow,REvil,"[""T1021"",""T1070"",""T1547"",""T1105"",""T1005""]",0.0,0.0
F3_OSER_oracle,attack_flow::REvil::0017,attack_flow,REvil,"[""T1021"",""T1070"",""T1547"",""T1105"",""T1005""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::REvil::0017,attack_flow,REvil,"[""T1021"",""T1070"",""T1547"",""T1105"",""T1005""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::REvil::0017,attack_flow,REvil,"[""T1021"",""T1070"",""T1547"",""T1105"",""T1005""]",0.0,0.0
F1_RR5_oracle,attack_flow::REvil::0018,attack_flow,REvil,"[""T1486"",""T1485"",""T1490"",""T1078"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::REvil::0018,attack_flow,REvil,"[""T1486"",""T1485"",""T1490"",""T1078"",""T1041""]",0.38685280723454163,0.0
F3_OSER_oracle,attack_flow::REvil::0018,attack_flow,REvil,"[""T1105"",""T1041"",""T1567"",""T1048"",""T1486""]",0.6309297535714575,0.0
F4_LCB_RS_oracle,attack_flow::REvil::0018,attack_flow,REvil,"[""T1486"",""T1485"",""T1490"",""T1078"",""T1041""]",0.38685280723454163,0.0
F5_LCTR5_oracle,attack_flow::REvil::0018,attack_flow,REvil,"[""T1486"",""T1485"",""T1490"",""T1078"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::Ragnar Locker::0001,attack_flow,Ragnar Locker,"[""T1078"",""T1021"",""T1069"",""T1003"",""T1059""]",0.0,0.0
F2_C1R_oracle,attack_flow::Ragnar Locker::0001,attack_flow,Ragnar Locker,"[""T1078"",""T1021"",""T1069"",""T1003"",""T1059""]",0.0,0.0
F3_OSER_oracle,attack_flow::Ragnar Locker::0001,attack_flow,Ragnar Locker,"[""T1078"",""T1021"",""T1069"",""T1003"",""T1059""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0001,attack_flow,Ragnar Locker,"[""T1078"",""T1021"",""T1069"",""T1003"",""T1059""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0001,attack_flow,Ragnar Locker,"[""T1078"",""T1021"",""T1069"",""T1003"",""T1059""]",0.0,0.0
F1_RR5_oracle,attack_flow::Ragnar Locker::0002,attack_flow,Ragnar Locker,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1136""]",0.0,0.0
F2_C1R_oracle,attack_flow::Ragnar Locker::0002,attack_flow,Ragnar Locker,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.18154179253735267,0.0
F3_OSER_oracle,attack_flow::Ragnar Locker::0002,attack_flow,Ragnar Locker,"[""T1105"",""T1018"",""T1057"",""T1033"",""T1560""]",0.46927872602275644,0.0
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0002,attack_flow,Ragnar Locker,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.18154179253735267,0.0
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0002,attack_flow,Ragnar Locker,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1136""]",0.0,0.0
F1_RR5_oracle,attack_flow::Ragnar Locker::0003,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1078"",""T1059"",""T1136""]",0.0,0.0
F2_C1R_oracle,attack_flow::Ragnar Locker::0003,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1078"",""T1059"",""T1105""]",0.23719771276929622,0.0
F3_OSER_oracle,attack_flow::Ragnar Locker::0003,attack_flow,Ragnar Locker,"[""T1105"",""T1021"",""T1018"",""T1003"",""T1070""]",0.6131471927654584,0.0
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0003,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1078"",""T1059"",""T1105""]",0.23719771276929622,0.0
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0003,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1078"",""T1059"",""T1136""]",0.0,0.0
F1_RR5_oracle,attack_flow::Ragnar Locker::0004,attack_flow,Ragnar Locker,"[""T1021"",""T1059"",""T1003"",""T1078"",""T1543""]",0.0,0.0
F2_C1R_oracle,attack_flow::Ragnar Locker::0004,attack_flow,Ragnar Locker,"[""T1021"",""T1059"",""T1003"",""T1078"",""T1105""]",0.23719771276929622,0.0
F3_OSER_oracle,attack_flow::Ragnar Locker::0004,attack_flow,Ragnar Locker,"[""T1218"",""T1105"",""T1021"",""T1018"",""T1003""]",0.38685280723454163,0.0
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0004,attack_flow,Ragnar Locker,"[""T1021"",""T1059"",""T1003"",""T1078"",""T1543""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0004,attack_flow,Ragnar Locker,"[""T1021"",""T1059"",""T1003"",""T1078"",""T1543""]",0.0,0.0
F1_RR5_oracle,attack_flow::Ragnar Locker::0005,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1562""]",0.0,0.0
F2_C1R_oracle,attack_flow::Ragnar Locker::0005,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1105""]",0.18154179253735267,0.0
F3_OSER_oracle,attack_flow::Ragnar Locker::0005,attack_flow,Ragnar Locker,"[""T1105"",""T1486"",""T1041"",""T1489"",""T1490""]",0.6713860725233041,0.0
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0005,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1105""]",0.18154179253735267,0.0
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0005,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1562""]",0.0,0.0
F1_RR5_oracle,attack_flow::Ragnar Locker::0006,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1547""]",0.0,0.0
F2_C1R_oracle,attack_flow::Ragnar Locker::0006,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1547""]",0.0,0.0
F3_OSER_oracle,attack_flow::Ragnar Locker::0006,attack_flow,Ragnar Locker,"[""T1105"",""T1486"",""T1041"",""T1489"",""T1490""]",0.20210734650054757,0.0
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0006,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1547""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0006,attack_flow,Ragnar Locker,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1547""]",0.0,0.0
F1_RR5_oracle,attack_flow::Ragnar Locker::0007,attack_flow,Ragnar Locker,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1486""]",0.0,0.0
F2_C1R_oracle,attack_flow::Ragnar Locker::0007,attack_flow,Ragnar Locker,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1486""]",0.0,0.0
F3_OSER_oracle,attack_flow::Ragnar Locker::0007,attack_flow,Ragnar Locker,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1486""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0007,attack_flow,Ragnar Locker,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1486""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0007,attack_flow,Ragnar Locker,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1486""]",0.0,0.0
F1_RR5_oracle,attack_flow::Ragnar Locker::0008,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1005"",""T1070"",""T1027""]",0.0,0.0
F2_C1R_oracle,attack_flow::Ragnar Locker::0008,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1005"",""T1070"",""T1027""]",0.0,0.0
F3_OSER_oracle,attack_flow::Ragnar Locker::0008,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1005"",""T1070"",""T1027""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0008,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1005"",""T1070"",""T1027""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0008,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1005"",""T1070"",""T1027""]",0.0,0.0
F1_RR5_oracle,attack_flow::Ragnar Locker::0009,attack_flow,Ragnar Locker,"[""T1486"",""T1078"",""T1021"",""T1059"",""T1562""]",0.0,0.0
F2_C1R_oracle,attack_flow::Ragnar Locker::0009,attack_flow,Ragnar Locker,"[""T1486"",""T1078"",""T1021"",""T1059"",""T1562""]",0.0,0.0
F3_OSER_oracle,attack_flow::Ragnar Locker::0009,attack_flow,Ragnar Locker,"[""T1486"",""T1078"",""T1021"",""T1059"",""T1562""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0009,attack_flow,Ragnar Locker,"[""T1486"",""T1078"",""T1021"",""T1059"",""T1562""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0009,attack_flow,Ragnar Locker,"[""T1486"",""T1078"",""T1021"",""T1059"",""T1562""]",0.0,0.0
F1_RR5_oracle,attack_flow::Ragnar Locker::0010,attack_flow,Ragnar Locker,"[""T1486"",""T1027"",""T1059"",""T1005"",""T1078""]",0.7653606369886217,0.6508205185601091
F2_C1R_oracle,attack_flow::Ragnar Locker::0010,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1005"",""T1078"",""T1027""]",0.6508205185601091,0.6508205185601091
F3_OSER_oracle,attack_flow::Ragnar Locker::0010,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1005"",""T1078"",""T1027""]",0.6508205185601091,0.6508205185601091
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0010,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1005"",""T1078"",""T1027""]",0.6508205185601091,0.6508205185601091
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0010,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1005"",""T1078"",""T1027""]",0.6508205185601091,0.6508205185601091
F1_RR5_oracle,attack_flow::Ragnar Locker::0011,attack_flow,Ragnar Locker,"[""T1486"",""T1027"",""T1070"",""T1059"",""T1005""]",1.0,0.8772153153380493
F2_C1R_oracle,attack_flow::Ragnar Locker::0011,attack_flow,Ragnar Locker,"[""T1486"",""T1070"",""T1059"",""T1027"",""T1005""]",0.8772153153380493,0.8772153153380493
F3_OSER_oracle,attack_flow::Ragnar Locker::0011,attack_flow,Ragnar Locker,"[""T1486"",""T1070"",""T1059"",""T1027"",""T1005""]",0.8772153153380493,0.8772153153380493
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0011,attack_flow,Ragnar Locker,"[""T1486"",""T1070"",""T1059"",""T1027"",""T1005""]",0.8772153153380493,0.8772153153380493
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0011,attack_flow,Ragnar Locker,"[""T1486"",""T1070"",""T1059"",""T1027"",""T1005""]",0.8772153153380493,0.8772153153380493
F1_RR5_oracle,attack_flow::Ragnar Locker::0012,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1070"",""T1005"",""T1562""]",1.0,1.0
F2_C1R_oracle,attack_flow::Ragnar Locker::0012,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1070"",""T1005"",""T1562""]",1.0,1.0
F3_OSER_oracle,attack_flow::Ragnar Locker::0012,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1070"",""T1005"",""T1562""]",1.0,1.0
F4_LCB_RS_oracle,attack_flow::Ragnar Locker::0012,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1070"",""T1005"",""T1562""]",1.0,1.0
F5_LCTR5_oracle,attack_flow::Ragnar Locker::0012,attack_flow,Ragnar Locker,"[""T1486"",""T1059"",""T1070"",""T1005"",""T1562""]",1.0,1.0
F1_RR5_oracle,attack_flow::SWIFT Heist::0001,attack_flow,SWIFT Heist,"[""T1105"",""T1078"",""T1204"",""T1059"",""T1053""]",0.7653606369886217,0.41618115554873086
F2_C1R_oracle,attack_flow::SWIFT Heist::0001,attack_flow,SWIFT Heist,"[""T1204"",""T1059"",""T1105"",""T1053"",""T1078""]",0.41618115554873086,0.41618115554873086
F3_OSER_oracle,attack_flow::SWIFT Heist::0001,attack_flow,SWIFT Heist,"[""T1204"",""T1059"",""T1105"",""T1053"",""T1078""]",0.41618115554873086,0.41618115554873086
F4_LCB_RS_oracle,attack_flow::SWIFT Heist::0001,attack_flow,SWIFT Heist,"[""T1204"",""T1059"",""T1105"",""T1053"",""T1078""]",0.41618115554873086,0.41618115554873086
F5_LCTR5_oracle,attack_flow::SWIFT Heist::0001,attack_flow,SWIFT Heist,"[""T1204"",""T1059"",""T1105"",""T1053"",""T1078""]",0.41618115554873086,0.41618115554873086
F1_RR5_oracle,attack_flow::SWIFT Heist::0002,attack_flow,SWIFT Heist,"[""T1105"",""T1078"",""T1021"",""T1003"",""T1059""]",0.46927872602275644,0.18154179253735267
F2_C1R_oracle,attack_flow::SWIFT Heist::0002,attack_flow,SWIFT Heist,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.18154179253735267,0.18154179253735267
F3_OSER_oracle,attack_flow::SWIFT Heist::0002,attack_flow,SWIFT Heist,"[""T1082"",""T1547"",""T1204"",""T1105"",""T1021""]",0.20210734650054757,0.18154179253735267
F4_LCB_RS_oracle,attack_flow::SWIFT Heist::0002,attack_flow,SWIFT Heist,"[""T1105"",""T1021"",""T1003"",""T1059"",""T1078""]",0.46927872602275644,0.18154179253735267
F5_LCTR5_oracle,attack_flow::SWIFT Heist::0002,attack_flow,SWIFT Heist,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1105""]",0.18154179253735267,0.18154179253735267
F1_RR5_oracle,attack_flow::SWIFT Heist::0003,attack_flow,SWIFT Heist,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1136""]",0.0,0.0
F2_C1R_oracle,attack_flow::SWIFT Heist::0003,attack_flow,SWIFT Heist,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1070""]",0.23719771276929622,0.0
F3_OSER_oracle,attack_flow::SWIFT Heist::0003,attack_flow,SWIFT Heist,"[""T1105"",""T1021"",""T1070"",""T1003"",""T1547""]",0.3065735963827292,0.0
F4_LCB_RS_oracle,attack_flow::SWIFT Heist::0003,attack_flow,SWIFT Heist,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1136""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::SWIFT Heist::0003,attack_flow,SWIFT Heist,"[""T1078"",""T1021"",""T1003"",""T1059"",""T1136""]",0.0,0.0
F1_RR5_oracle,attack_flow::SWIFT Heist::0004,attack_flow,SWIFT Heist,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::SWIFT Heist::0004,attack_flow,SWIFT Heist,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1105""]",0.0,0.0
F3_OSER_oracle,attack_flow::SWIFT Heist::0004,attack_flow,SWIFT Heist,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1105""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::SWIFT Heist::0004,attack_flow,SWIFT Heist,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::SWIFT Heist::0004,attack_flow,SWIFT Heist,"[""T1021"",""T1003"",""T1059"",""T1078"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::SearchAwesome Adware::0001,attack_flow,SearchAwesome Adware,"[""T1105"",""T1059"",""T1547"",""T1078"",""T1003""]",0.46927872602275644,0.18154179253735267
F2_C1R_oracle,attack_flow::SearchAwesome Adware::0001,attack_flow,SearchAwesome Adware,"[""T1059"",""T1547"",""T1078"",""T1003"",""T1105""]",0.18154179253735267,0.18154179253735267
F3_OSER_oracle,attack_flow::SearchAwesome Adware::0001,attack_flow,SearchAwesome Adware,"[""T1082"",""T1105"",""T1070"",""T1057"",""T1069""]",0.2960819109658652,0.18154179253735267
F4_LCB_RS_oracle,attack_flow::SearchAwesome Adware::0001,attack_flow,SearchAwesome Adware,"[""T1105"",""T1059"",""T1547"",""T1003"",""T1078""]",0.46927872602275644,0.18154179253735267
F5_LCTR5_oracle,attack_flow::SearchAwesome Adware::0001,attack_flow,SearchAwesome Adware,"[""T1059"",""T1105"",""T1547"",""T1078"",""T1003""]",0.2960819109658652,0.18154179253735267
F1_RR5_oracle,attack_flow::SearchAwesome Adware::0002,attack_flow,SearchAwesome Adware,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F2_C1R_oracle,attack_flow::SearchAwesome Adware::0002,attack_flow,SearchAwesome Adware,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F3_OSER_oracle,attack_flow::SearchAwesome Adware::0002,attack_flow,SearchAwesome Adware,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F4_LCB_RS_oracle,attack_flow::SearchAwesome Adware::0002,attack_flow,SearchAwesome Adware,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F5_LCTR5_oracle,attack_flow::SearchAwesome Adware::0002,attack_flow,SearchAwesome Adware,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.0,0.0
F1_RR5_oracle,attack_flow::SearchAwesome Adware::0003,attack_flow,SearchAwesome Adware,"[""T1105"",""T1059"",""T1078"",""T1021"",""T1003""]",0.46927872602275644,0.18154179253735267
F2_C1R_oracle,attack_flow::SearchAwesome Adware::0003,attack_flow,SearchAwesome Adware,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0.18154179253735267,0.18154179253735267
F3_OSER_oracle,attack_flow::SearchAwesome Adware::0003,attack_flow,SearchAwesome Adware,"[""T1105"",""T1021"",""T1018"",""T1003"",""T1070""]",0.46927872602275644,0.18154179253735267
F4_LCB_RS_oracle,attack_flow::SearchAwesome Adware::0003,attack_flow,SearchAwesome Adware,"[""T1105"",""T1021"",""T1003"",""T1059"",""T1078""]",0.46927872602275644,0.18154179253735267
F5_LCTR5_oracle,attack_flow::SearchAwesome Adware::0003,attack_flow,SearchAwesome Adware,"[""T1059"",""T1078"",""T1021"",""T1003"",""T1105""]",0.18154179253735267,0.18154179253735267
F1_RR5_oracle,attack_flow::SearchAwesome Adware::0004,attack_flow,SearchAwesome Adware,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1040""]",0.0,0.0
F2_C1R_oracle,attack_flow::SearchAwesome Adware::0004,attack_flow,SearchAwesome Adware,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.18154179253735267,0.0
F3_OSER_oracle,attack_flow::SearchAwesome Adware::0004,attack_flow,SearchAwesome Adware,"[""T1105"",""T1021"",""T1018"",""T1003"",""T1070""]",0.46927872602275644,0.0
F4_LCB_RS_oracle,attack_flow::SearchAwesome Adware::0004,attack_flow,SearchAwesome Adware,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1105""]",0.18154179253735267,0.0
F5_LCTR5_oracle,attack_flow::SearchAwesome Adware::0004,attack_flow,SearchAwesome Adware,"[""T1059"",""T1003"",""T1021"",""T1078"",""T1040""]",0.0,0.0
F1_RR5_oracle,attack_flow::SearchAwesome Adware::0005,attack_flow,SearchAwesome Adware,"[""T1557"",""T1553"",""T1003"",""T1021"",""T1078""]",0.0,0.0
F2_C1R_oracle,attack_flow::SearchAwesome Adware::0005,attack_flow,SearchAwesome Adware,"[""T1557"",""T1553"",""T1003"",""T1021"",""T1105""]",0.18154179253735267,0.0
F3_OSER_oracle,attack_flow::SearchAwesome Adware::0005,attack_flow,SearchAwesome Adware,"[""T1105"",""T1021"",""T1018"",""T1003"",""T1070""]",0.46927872602275644,0.0
F4_LCB_RS_oracle,attack_flow::SearchAwesome Adware::0005,attack_flow,SearchAwesome Adware,"[""T1557"",""T1553"",""T1003"",""T1021"",""T1105""]",0.18154179253735267,0.0
F5_LCTR5_oracle,attack_flow::SearchAwesome Adware::0005,attack_flow,SearchAwesome Adware,"[""T1557"",""T1553"",""T1003"",""T1021"",""T1078""]",0.0,0.0
F1_RR5_oracle,attack_flow::SearchAwesome Adware::0006,attack_flow,SearchAwesome Adware,"[""T1059"",""T1557"",""T1003"",""T1021"",""T1078""]",0.46927872602275644,0.20210734650054757
F2_C1R_oracle,attack_flow::SearchAwesome Adware::0006,attack_flow,SearchAwesome Adware,"[""T1557"",""T1003"",""T1021"",""T1059"",""T1078""]",0.20210734650054757,0.20210734650054757
